ImageId,Label,Area,Mean,StdDev,Mode,Min,Max,XM,YM,Circ.,IntDen,Median,RawIntDen,AR,Round,Solidity
Slide5-pccrM8-1__phase_analysis,signal:0208-0637,117.0,167.877539604,133.197,1929.0,1727.0,2327.0,776.913,637.935,0.526,19641.6891337,161.578539604,19641.6891337,3.249,0.308,0.777
Slide5-pccrM8-1__phase_analysis,signal:0209-0644,97.0,176.630539604,138.412,1909.0,1667.0,2324.0,637.623,643.831,0.656,17133.1183416,185.578539604,17133.1183416,2.71,0.369,0.808
Slide5-pccrM8-1__phase_analysis,signal:0213-0669,120.0,147.903539604,137.74,1836.0,1693.0,2364.0,966.71,669.418,0.505,17748.4247525,155.578539604,17748.4247525,3.558,0.281,0.784
Slide5-pccrM8-1__phase_analysis,signal:0214-0673,157.0,99.737539604,114.382,1841.0,1655.0,2314.0,414.963,673.35,0.407,15658.8307178,90.578539604,15658.8307178,3.69,0.271,0.668
Slide5-pccrM8-1__phase_analysis,signal:0219-0703,149.0,155.303539604,119.933,2018.0,1641.0,2294.0,756.8,702.832,0.396,23140.202401,154.578539604,23140.202401,4.071,0.246,0.664
Slide5-pccrM8-1__phase_analysis,signal:0220-0709,150.0,161.818539604,138.015,1929.0,1678.0,2385.0,682.478,709.804,0.392,24272.7809406,171.578539604,24272.7809406,4.462,0.224,0.704
Slide5-pccrM8-1__phase_analysis,signal:0221-0706,132.0,106.881539604,111.943,1916.0,1664.0,2208.0,493.277,705.066,0.441,14108.3672277,96.578539604,14108.3672277,3.788,0.264,0.698
Slide5-pccrM8-1__phase_analysis,signal:0223-0719,179.0,134.371539604,114.3,2032.0,1694.0,2294.0,817.005,716.042,0.358,24052.5585891,130.578539604,24052.5585891,3.396,0.294,0.591
Slide5-pccrM8-1__phase_analysis,signal:0227-0747,154.0,132.721539604,117.614,2004.0,1680.0,2253.0,566.626,746.945,0.424,20439.095099,143.578539604,20439.095099,3.526,0.284,0.661
Slide5-pccrM8-1__phase_analysis,signal:0229-0747,88.0,104.930539604,126.281,1827.0,1630.0,2249.0,940.997,746.823,0.576,9233.91148515,103.578539604,9233.91148515,3.102,0.322,0.826
Slide5-pccrM8-1__phase_analysis,signal:0230-0748,96.0,146.401539604,138.93,1881.0,1672.0,2332.0,845.582,748.469,0.656,14054.539802,135.578539604,14054.539802,2.686,0.372,0.842
Slide5-pccrM8-1__phase_analysis,signal:0236-0772,199.0,121.337539604,123.423,2004.0,1676.0,2324.0,958.191,770.946,0.304,24146.1293812,126.578539604,24146.1293812,2.467,0.405,0.593
Slide5-pccrM8-1__phase_analysis,signal:0237-0768,101.0,109.053539604,117.337,1953.0,1722.0,2249.0,936.649,769.024,0.539,11014.4325,114.578539604,11014.4325,3.478,0.288,0.802
Slide5-pccrM8-1__phase_analysis,signal:0238-0772,147.0,97.564539604,127.01,1817.0,1577.0,2321.0,401.755,771.761,0.504,14342.0453218,101.578539604,14342.0453218,3.317,0.302,0.742
Slide5-pccrM8-1__phase_analysis,signal:0242-0771,162.0,98.998539604,124.313,2022.0,1638.0,2289.0,808.886,770.321,0.368,16037.7234158,95.578539604,16037.7234158,4.111,0.243,0.618
Slide5-pccrM8-1__phase_analysis,signal:0243-0780,156.0,130.905539604,129.878,1788.0,1719.0,2386.0,854.14,779.268,0.381,20421.2521782,133.578539604,20421.2521782,4.971,0.201,0.684
Slide5-pccrM8-1__phase_analysis,signal:0245-0783,141.0,99.691539604,111.523,1902.0,1656.0,2215.0,662.434,784.735,0.458,14056.5740842,109.578539604,14056.5740842,3.614,0.277,0.7
Slide5-pccrM8-1__phase_analysis,signal:0246-0787,135.0,126.415539604,128.263,1870.0,1668.0,2268.0,600.468,788.106,0.467,17066.1028465,117.578539604,17066.1028465,3.955,0.253,0.767
Slide5-pccrM8-1__phase_analysis,signal:0247-0788,222.0,134.853539604,135.358,1905.0,1654.0,2331.0,632.196,786.824,0.439,29937.4357921,139.578539604,29937.4357921,2.856,0.35,0.717
Slide5-pccrM8-1__phase_analysis,signal:0263-0829,139.0,107.650539604,114.394,1910.0,1592.0,2249.0,954.51,829.323,0.707,14963.417005,106.578539604,14963.417005,1.974,0.507,0.88
Slide5-pccrM8-1__phase_analysis,signal:0272-0856,108.0,116.884539604,117.821,1908.0,1630.0,2236.0,507.16,855.383,0.585,12623.4822772,119.578539604,12623.4822772,3.209,0.312,0.8
Slide5-pccrM8-1__phase_analysis,signal:0275-0861,83.0,118.976539604,121.278,1985.0,1655.0,2230.0,937.065,861.104,0.607,9875.01878713,131.578539604,9875.01878713,2.73,0.366,0.826
Slide5-pccrM8-1__phase_analysis,signal:0282-0887,140.0,104.949539604,124.798,1892.0,1668.0,2251.0,808.988,886.41,0.514,14692.9955446,94.578539604,14692.9955446,3.378,0.296,0.771
Slide5-pccrM8-1__phase_analysis,signal:0283-0885,177.0,139.414539604,140.968,1931.0,1667.0,2302.0,962.787,886.184,0.526,24676.4015099,130.578539604,24676.4015099,2.172,0.46,0.78
Slide5-pccrM8-1__phase_analysis,signal:0292-0905,89.0,119.960539604,123.398,1697.0,1697.0,2253.0,909.906,904.772,0.763,10676.4900248,105.578539604,10676.4900248,2.383,0.42,0.873
Slide5-pccrM8-1__phase_analysis,signal:0294-0915,127.0,92.594539604,127.41,1987.0,1569.0,2324.0,820.267,913.734,0.521,11759.4745297,94.578539604,11759.4745297,3.025,0.331,0.743
Slide5-pccrM8-2__phase_analysis,signal:0010-0035,188.0,111.557539604,128.229,1837.0,1631.0,2277.0,787.094,36.334,0.676,20972.7654455,121.578539604,20972.7654455,2.012,0.497,0.851
Slide5-pccrM8-2__phase_analysis,signal:0013-0034,95.0,107.315539604,139.259,1781.0,1596.0,2369.0,728.594,33.895,0.622,10194.9612624,100.578539604,10194.9612624,3.134,0.319,0.913
Slide5-pccrM8-2__phase_analysis,signal:0019-0048,92.0,136.948539604,124.832,1930.0,1709.0,2280.0,807.673,47.8,0.639,12599.2256436,130.578539604,12599.2256436,2.82,0.355,0.844
Slide5-pccrM8-2__phase_analysis,signal:0032-0083,162.0,110.103539604,115.599,1831.0,1687.0,2250.0,612.565,84.885,0.343,17836.7234158,110.578539604,17836.7234158,3.171,0.315,0.567
Slide5-pccrM8-2__phase_analysis,signal:0034-0085,224.0,107.051539604,114.756,1889.0,1657.0,2278.0,585.266,88.481,0.332,23979.5928713,105.578539604,23979.5928713,1.552,0.644,0.588
Slide5-pccrM8-2__phase_analysis,signal:0039-0095,116.0,139.449539604,132.78,1781.0,1627.0,2272.0,736.34,93.865,0.553,16176.1105941,152.578539604,16176.1105941,3.047,0.328,0.737
Slide5-pccrM8-2__phase_analysis,signal:0040-0098,95.0,97.746539604,145.195,1804.0,1642.0,2316.0,918.634,98.042,0.622,9285.96126238,99.578539604,9285.96126238,2.835,0.353,0.872
Slide5-pccrM8-2__phase_analysis,signal:0042-0110,81.0,122.825539604,125.616,1818.0,1707.0,2271.0,676.845,109.517,0.674,9948.86170792,125.578539604,9948.86170792,2.608,0.383,0.853
Slide5-pccrM8-2__phase_analysis,signal:0043-0119,181.0,119.020539604,122.18,1888.0,1582.0,2401.0,753.744,118.779,0.39,21542.7156683,105.578539604,21542.7156683,3.584,0.279,0.679
Slide5-pccrM8-2__phase_analysis,signal:0046-0122,95.0,126.041539604,136.693,2005.0,1634.0,2201.0,621.888,122.524,0.657,11973.9612624,112.578539604,11973.9612624,2.878,0.347,0.868
Slide5-pccrM8-2__phase_analysis,signal:0047-0123,143.0,115.858539604,118.835,1899.0,1697.0,2324.0,667.414,122.56,0.337,16567.7311634,113.578539604,16567.7311634,3.973,0.252,0.602
Slide5-pccrM8-2__phase_analysis,signal:0048-0122,81.0,157.097539604,125.174,1899.0,1713.0,2274.0,692.095,122.193,0.662,12724.8617079,164.578539604,12724.8617079,2.584,0.387,0.835
Slide5-pccrM8-2__phase_analysis,signal:0053-0148,150.0,134.158539604,128.844,1837.0,1614.0,2373.0,848.15,149.115,0.346,20123.7809406,135.578539604,20123.7809406,4.083,0.245,0.592
Slide5-pccrM8-2__phase_analysis,signal:0055-0148,148.0,128.463539604,122.862,1999.0,1709.0,2314.0,481.278,147.152,0.421,19012.6238614,128.578539604,19012.6238614,3.007,0.333,0.635
Slide5-pccrM8-2__phase_analysis,signal:0056-0153,226.0,170.622539604,124.082,2036.0,1699.0,2316.0,681.326,153.127,0.513,38560.7499505,172.578539604,38560.7499505,2.9,0.345,0.731
Slide5-pccrM8-2__phase_analysis,signal:0057-0153,89.0,144.252539604,121.175,2016.0,1708.0,2307.0,554.786,153.805,0.74,12838.4900248,130.578539604,12838.4900248,2.366,0.423,0.881
Slide5-pccrM8-2__phase_analysis,signal:0059-0162,119.0,118.603539604,118.024,2047.0,1695.0,2267.0,636.754,161.254,0.554,14113.8462129,112.578539604,14113.8462129,2.979,0.336,0.739
Slide5-pccrM8-2__phase_analysis,signal:0061-0161,186.0,182.422539604,118.147,1881.0,1720.0,2385.0,756.635,160.568,0.604,33930.6083663,183.578539604,33930.6083663,1.999,0.5,0.83
Slide5-pccrM8-2__phase_analysis,signal:0063-0161,85.0,110.460539604,116.895,1893.0,1682.0,2219.0,812.036,160.831,0.698,9389.17586634,95.578539604,9389.17586634,2.674,0.374,0.846
Slide5-pccrM8-2__phase_analysis,signal:0065-0171,70.0,108.807539604,112.077,1995.0,1655.0,2224.0,525.779,171.188,0.734,7616.49777228,119.578539604,7616.49777228,2.366,0.423,0.881
Slide5-pccrM8-2__phase_analysis,signal:0067-0175,85.0,135.460539604,111.096,1859.0,1697.0,2153.0,750.562,174.899,0.588,11514.1758663,146.578539604,11514.1758663,2.796,0.358,0.794
Slide5-pccrM8-2__phase_analysis,signal:0068-0195,117.0,133.040539604,121.208,1988.0,1682.0,2264.0,675.695,195.197,0.538,15565.6891337,144.578539604,15565.6891337,3.141,0.318,0.807
Slide5-pccrM8-2__phase_analysis,signal:0072-0197,102.0,154.245539604,130.753,1978.0,1618.0,2321.0,518.23,195.906,0.614,15733.0110396,152.578539604,15733.0110396,2.78,0.36,0.797
Slide5-pccrM8-2__phase_analysis,signal:0073-0216,98.0,155.711539604,138.678,2042.0,1716.0,2416.0,665.088,216.782,0.587,15259.6968812,142.578539604,15259.6968812,3.054,0.327,0.841
Slide5-pccrM8-2__phase_analysis,signal:0077-0237,165.0,179.039539604,123.076,2143.0,1751.0,2288.0,934.962,236.921,0.473,29541.4590347,180.578539604,29541.4590347,2.831,0.353,0.766
Slide5-pccrM8-2__phase_analysis,signal:0078-0249,101.0,150.905539604,123.929,1974.0,1754.0,2308.0,623.697,248.481,0.63,15241.4325,142.578539604,15241.4325,2.87,0.348,0.849
Slide5-pccrM8-2__phase_analysis,signal:0079-0255,128.0,122.453539604,120.143,1878.0,1711.0,2230.0,744.142,255.862,0.536,15674.0530693,120.578539604,15674.0530693,3.17,0.315,0.746
Slide5-pccrM8-2__phase_analysis,signal:0081-0264,247.0,134.291539604,118.918,1831.0,1688.0,2349.0,948.497,261.75,0.262,33169.8992822,141.578539604,33169.8992822,2.142,0.467,0.483
Slide5-pccrM8-2__phase_analysis,signal:0082-0272,204.0,127.818539604,122.345,2004.0,1675.0,2312.0,546.188,269.541,0.313,26075.0220792,131.578539604,26075.0220792,2.627,0.381,0.586
Slide5-pccrM8-2__phase_analysis,signal:0083-0272,133.0,126.856539604,109.145,1976.0,1638.0,2302.0,625.496,271.242,0.48,16871.9457673,118.578539604,16871.9457673,3.583,0.279,0.721
Slide5-pccrM8-2__phase_analysis,signal:0084-0275,100.0,108.958539604,118.773,1884.0,1646.0,2244.0,953.314,275.218,0.514,10895.8539604,113.578539604,10895.8539604,3.112,0.321,0.755
Slide5-pccrM8-2__phase_analysis,signal:0087-0281,135.0,134.245539604,115.083,1869.0,1699.0,2273.0,881.049,279.872,0.348,18123.1028465,132.578539604,18123.1028465,4.857,0.206,0.624
Slide5-pccrM8-2__phase_analysis,signal:0088-0289,219.0,159.633539604,112.562,1996.0,1722.0,2364.0,855.91,289.322,0.39,34959.7001733,161.578539604,34959.7001733,3.398,0.294,0.695
Slide5-pccrM8-2__phase_analysis,signal:0089-0283,96.0,114.286539604,102.018,1951.0,1705.0,2208.0,476.919,282.497,0.615,10971.539802,119.578539604,10971.539802,2.754,0.363,0.787
Slide5-pccrM8-2__phase_analysis,signal:0090-0292,120.0,159.961539604,116.076,1903.0,1739.0,2327.0,645.438,292.047,0.523,19195.4247525,142.578539604,19195.4247525,3.156,0.317,0.769
Slide5-pccrM8-2__phase_analysis,signal:0091-0292,83.0,130.638539604,115.487,1816.0,1699.0,2253.0,773.251,292.808,0.69,10843.0187871,120.578539604,10843.0187871,2.45,0.408,0.83
Slide5-pccrM8-2__phase_analysis,signal:0092-0292,83.0,138.156539604,129.74,2011.0,1697.0,2281.0,457.194,290.909,0.6,11467.0187871,124.578539604,11467.0187871,2.741,0.365,0.79
Slide5-pccrM8-2__phase_analysis,signal:0096-0303,88.0,158.214539604,117.743,1932.0,1651.0,2283.0,538.349,303.44,0.698,13922.9114851,165.578539604,13922.9114851,2.615,0.382,0.884
Slide5-pccrM8-2__phase_analysis,signal:0097-0308,101.0,169.628539604,118.567,1890.0,1713.0,2240.0,590.697,307.798,0.586,17132.4325,188.578539604,17132.4325,3.207,0.312,0.845
Slide5-pccrM8-2__phase_analysis,signal:0098-0309,109.0,118.826539604,122.586,1933.0,1641.0,2285.0,933.577,308.603,0.555,12952.0608168,103.578539604,12952.0608168,3.227,0.31,0.787
Slide5-pccrM8-2__phase_analysis,signal:0099-0314,120.0,119.028539604,113.386,1889.0,1670.0,2293.0,712.914,314.091,0.57,14283.4247525,108.578539604,14283.4247525,2.877,0.348,0.811
Slide5-pccrM8-2__phase_analysis,signal:0100-0314,100.0,147.018539604,131.169,1851.0,1648.0,2324.0,799.863,314.154,0.631,14701.8539604,152.578539604,14701.8539604,2.75,0.364,0.83
Slide5-pccrM8-2__phase_analysis,signal:0101-0312,102.0,103.676539604,119.224,1825.0,1646.0,2252.0,354.485,311.706,0.709,10575.0110396,109.578539604,10575.0110396,2.549,0.392,0.854
Slide5-pccrM8-2__phase_analysis,signal:0102-0316,98.0,168.098539604,118.75,1866.0,1700.0,2251.0,679.043,315.588,0.638,16473.6968812,157.578539604,16473.6968812,2.824,0.354,0.807
Slide5-pccrM8-2__phase_analysis,signal:0103-0332,121.0,128.528539604,122.089,2063.0,1647.0,2269.0,506.488,332.57,0.59,15552.0032921,116.578539604,15552.0032921,3.112,0.321,0.807
Slide5-pccrM8-2__phase_analysis,signal:0104-0328,145.0,159.875539604,113.709,1889.0,1739.0,2321.0,608.963,329.715,0.385,23181.8882426,150.578539604,23181.8882426,3.74,0.267,0.626
Slide5-pccrM8-2__phase_analysis,signal:0106-0339,132.0,148.457539604,117.452,1998.0,1690.0,2265.0,850.004,337.633,0.454,19596.3672277,151.578539604,19596.3672277,3.809,0.263,0.714
Slide5-pccrM8-2__phase_analysis,signal:0107-0349,200.0,130.818539604,119.489,1943.0,1713.0,2284.0,438.091,351.9,0.42,26163.7079208,123.578539604,26163.7079208,1.943,0.515,0.667
Slide5-pccrM8-2__phase_analysis,signal:0108-0353,242.0,154.367539604,115.034,1920.0,1739.0,2389.0,536.372,354.555,0.258,37357.0065842,144.578539604,37357.0065842,1.019,0.981,0.503
Slide5-pccrM8-2__phase_analysis,signal:0109-0356,232.0,133.444539604,112.207,1959.0,1666.0,2252.0,828.762,356.575,0.227,30959.2211881,133.578539604,30959.2211881,4.174,0.24,0.465
Slide5-pccrM8-2__phase_analysis,signal:0110-0358,132.0,128.131539604,102.756,1844.0,1721.0,2208.0,730.767,356.368,0.444,16913.3672277,132.578539604,16913.3672277,2.931,0.341,0.639
Slide5-pccrM8-2__phase_analysis,signal:0111-0356,76.0,109.117539604,123.614,1952.0,1625.0,2287.0,856.041,355.548,0.703,8292.9690099,113.578539604,8292.9690099,2.374,0.421,0.884
Slide5-pccrM8-2__phase_analysis,signal:0114-0365,81.0,185.738539604,145.799,1952.0,1721.0,2498.0,695.838,364.363,0.694,15044.8617079,179.578539604,15044.8617079,2.656,0.377,0.871
Slide5-pccrM8-2__phase_analysis,signal:0115-0371,148.0,154.564539604,128.766,2046.0,1755.0,2269.0,914.784,371.183,0.753,22875.6238614,147.578539604,22875.6238614,1.921,0.521,0.889
Slide5-pccrM8-2__phase_analysis,signal:0116-0379,235.0,151.897539604,119.36,1984.0,1676.0,2366.0,975.338,378.088,0.28,35695.9568069,145.578539604,35695.9568069,1.048,0.954,0.498
Slide5-pccrM8-2__phase_analysis,signal:0118-0376,76.0,155.907539604,105.579,2012.0,1761.0,2264.0,787.529,376.449,0.69,11848.9690099,173.578539604,11848.9690099,2.555,0.391,0.869
Slide5-pccrM8-2__phase_analysis,signal:0119-0378,92.0,151.339539604,126.309,2066.0,1652.0,2236.0,825.236,378.007,0.622,13923.2256436,168.578539604,13923.2256436,2.868,0.349,0.833
Slide5-pccrM8-2__phase_analysis,signal:0120-0378,97.0,147.609539604,100.043,2151.0,1763.0,2236.0,896.294,377.635,0.608,14318.1183416,145.578539604,14318.1183416,3.068,0.326,0.795
Slide5-pccrM8-2__phase_analysis,signal:0123-0389,109.0,158.073539604,121.383,1929.0,1739.0,2309.0,746.944,388.435,0.579,17230.0608168,154.578539604,17230.0608168,3.191,0.313,0.858
Slide5-pccrM8-2__phase_analysis,signal:0126-0391,79.0,120.667539604,122.785,1814.0,1743.0,2266.0,552.219,391.26,0.665,9532.70462871,110.578539604,9532.70462871,2.591,0.386,0.845
Slide5-pccrM8-2__phase_analysis,signal:0127-0403,99.0,120.285539604,102.709,1804.0,1736.0,2178.0,524.544,403.98,0.596,11908.2754208,126.578539604,11908.2754208,3.164,0.316,0.846
Slide5-pccrM8-2__phase_analysis,signal:0128-0406,113.0,157.932539604,118.131,1919.0,1706.0,2300.0,675.797,407.018,0.569,17846.3749752,138.578539604,17846.3749752,3.002,0.333,0.774
Slide5-pccrM8-2__phase_analysis,signal:0130-0413,151.0,128.975539604,125.116,1798.0,1717.0,2340.0,795.088,411.779,0.418,19475.3594802,111.578539604,19475.3594802,3.606,0.277,0.667
Slide5-pccrM8-2__phase_analysis,signal:0132-0407,64.0,119.890539604,108.895,1863.0,1649.0,2187.0,888.988,406.678,0.795,7673.02653465,114.578539604,7673.02653465,2.179,0.459,0.901
Slide5-pccrM8-2__phase_analysis,signal:0133-0410,147.0,212.095539604,134.681,2132.0,1708.0,2352.0,413.777,409.887,0.748,31178.0453218,231.578539604,31178.0453218,1.652,0.605,0.867
Slide5-pccrM8-2__phase_analysis,signal:0134-0412,93.0,121.137539604,116.049,1852.0,1669.0,2215.0,863.938,412.849,0.589,11265.8041832,117.578539604,11265.8041832,3.189,0.314,0.809
Slide5-pccrM8-2__phase_analysis,signal:0136-0423,156.0,103.065539604,119.434,1930.0,1559.0,2260.0,976.811,423.322,0.375,16078.2521782,91.578539604,16078.2521782,5.641,0.177,0.745
Slide5-pccrM8-2__phase_analysis,signal:0137-0425,137.0,132.169539604,110.614,1831.0,1707.0,2277.0,502.193,423.31,0.407,18107.2599257,130.578539604,18107.2599257,3.224,0.31,0.624
Slide5-pccrM8-2__phase_analysis,signal:0138-0421,82.0,134.017539604,121.691,1831.0,1732.0,2279.0,443.066,421.045,0.691,10989.4402475,129.578539604,10989.4402475,2.62,0.382,0.863
Slide5-pccrM8-2__phase_analysis,signal:0141-0432,74.0,135.267539604,97.113,1929.0,1782.0,2258.0,534.605,432.7,0.684,10009.8119307,136.578539604,10009.8119307,2.502,0.4,0.831
Slide5-pccrM8-2__phase_analysis,signal:0142-0437,124.0,154.384539604,112.866,1996.0,1728.0,2348.0,711.452,437.867,0.45,19143.7389109,143.578539604,19143.7389109,4.12,0.243,0.756
Slide5-pccrM8-2__phase_analysis,signal:0143-0440,122.0,120.168539604,121.424,1891.0,1702.0,2394.0,429.484,440.925,0.556,14660.5818317,111.578539604,14660.5818317,3.268,0.306,0.787
Slide5-pccrM8-2__phase_analysis,signal:0144-0445,190.0,190.246539604,120.261,1880.0,1745.0,2347.0,564.75,445.429,0.392,36146.9225248,184.578539604,36146.9225248,1.306,0.766,0.632
Slide5-pccrM8-2__phase_analysis,signal:0145-0450,78.0,126.091539604,102.691,1940.0,1740.0,2230.0,965.046,450.337,0.63,9835.12608911,116.578539604,9835.12608911,2.927,0.342,0.839
Slide5-pccrM8-2__phase_analysis,signal:0146-0461,185.0,125.146539604,118.105,1973.0,1626.0,2278.0,934.994,459.265,0.395,23152.0298267,133.578539604,23152.0298267,2.8,0.357,0.635
Slide5-pccrM8-2__phase_analysis,signal:0147-0461,140.0,145.678539604,120.395,1912.0,1746.0,2290.0,899.627,460.672,0.419,20394.9955446,137.578539604,20394.9955446,4.058,0.246,0.697
Slide5-pccrM8-2__phase_analysis,signal:0148-0464,114.0,99.446539604,113.894,1749.0,1709.0,2401.0,982.506,464.15,0.541,11336.9535149,105.578539604,11336.9535149,3.339,0.299,0.82
Slide5-pccrM8-2__phase_analysis,signal:0149-0471,156.0,195.559539604,101.267,2052.0,1752.0,2247.0,638.652,470.615,0.389,30507.2521782,199.578539604,30507.2521782,5.152,0.194,0.724
Slide5-pccrM8-2__phase_analysis,signal:0150-0469,90.0,140.689539604,104.015,1904.0,1713.0,2241.0,618.227,468.636,0.625,12662.0685644,148.578539604,12662.0685644,2.775,0.36,0.796
Slide5-pccrM8-2__phase_analysis,signal:0151-0477,164.0,138.444539604,123.576,1818.0,1747.0,2263.0,937.313,479.854,0.37,22704.880495,134.578539604,22704.880495,3.667,0.273,0.631
Slide5-pccrM8-2__phase_analysis,signal:0152-0474,94.0,115.227539604,122.7,1781.0,1634.0,2342.0,402.136,474.625,0.719,10831.3827228,105.578539604,10831.3827228,2.621,0.382,0.891
Slide5-pccrM8-2__phase_analysis,signal:0153-0487,139.0,151.398539604,115.499,1982.0,1655.0,2296.0,832.285,486.352,0.424,21044.417005,143.578539604,21044.417005,3.637,0.275,0.693
Slide5-pccrM8-2__phase_analysis,signal:0154-0490,114.0,183.946539604,127.037,1964.0,1689.0,2382.0,807.452,489.451,0.492,20969.9535149,173.578539604,20969.9535149,3.164,0.316,0.704
Slide5-pccrM8-2__phase_analysis,signal:0155-0506,164.0,186.200539604,124.845,1808.0,1764.0,2402.0,908.971,504.533,0.366,30536.880495,181.578539604,30536.880495,3.259,0.307,0.575
Slide5-pccrM8-2__phase_analysis,signal:0156-0513,120.0,159.028539604,110.932,1986.0,1751.0,2260.0,810.169,513.429,0.462,19083.4247525,161.578539604,19083.4247525,3.905,0.256,0.725
Slide5-pccrM8-2__phase_analysis,signal:0159-0523,153.0,135.872539604,108.002,2031.0,1710.0,2210.0,640.541,525.328,0.433,20788.5165594,147.578539604,20788.5165594,3.744,0.267,0.697
Slide5-pccrM8-2__phase_analysis,signal:0161-0533,74.0,120.592539604,112.361,1680.0,1680.0,2185.0,918.331,533.853,0.693,8923.81193069,144.578539604,8923.81193069,2.599,0.385,0.871
Slide5-pccrM8-2__phase_analysis,signal:0162-0540,102.0,98.568539604,126.25,2028.0,1628.0,2235.0,973.91,540.062,0.686,10054.0110396,94.578539604,10054.0110396,2.504,0.399,0.879
Slide5-pccrM8-2__phase_analysis,signal:0163-0550,101.0,111.033539604,109.29,1905.0,1722.0,2248.0,346.238,550.774,0.68,11214.4325,82.578539604,11214.4325,2.565,0.39,0.906
Slide5-pccrM8-2__phase_analysis,signal:0164-0557,112.0,122.569539604,124.191,1951.0,1643.0,2334.0,936.678,556.213,0.546,13727.7964356,132.578539604,13727.7964356,3.327,0.301,0.792
Slide5-pccrM8-2__phase_analysis,signal:0165-0576,190.0,150.736539604,122.692,1869.0,1726.0,2311.0,789.067,576.036,0.33,28639.9225248,148.578539604,28639.9225248,5.704,0.175,0.741
Slide5-pccrM8-2__phase_analysis,signal:0169-0578,156.0,144.033539604,107.103,2014.0,1727.0,2296.0,672.212,579.997,0.374,22469.2521782,148.578539604,22469.2521782,3.593,0.278,0.609
Slide5-pccrM8-2__phase_analysis,signal:0170-0575,87.0,183.877539604,122.136,1987.0,1775.0,2428.0,941.193,574.75,0.662,15997.3329455,166.578539604,15997.3329455,2.642,0.379,0.833
Slide5-pccrM8-2__phase_analysis,signal:0171-0583,99.0,115.497539604,118.312,1930.0,1719.0,2225.0,977.772,582.739,0.611,11434.2754208,102.578539604,11434.2754208,2.698,0.371,0.808
Slide5-pccrM8-2__phase_analysis,signal:0174-0590,80.0,109.928539604,120.811,1822.0,1682.0,2308.0,702.891,590.244,0.627,8794.28316832,102.578539604,8794.28316832,2.734,0.366,0.833
Slide5-pccrM8-2__phase_analysis,signal:0175-0591,104.0,154.059539604,112.899,1904.0,1689.0,2260.0,565.491,591.924,0.566,16022.1681188,160.578539604,16022.1681188,3.103,0.322,0.806
Slide5-pccrM8-2__phase_analysis,signal:0176-0600,169.0,151.051539604,112.282,2004.0,1712.0,2303.0,601.982,599.664,0.356,25527.7731931,151.578539604,25527.7731931,3.833,0.261,0.627
Slide5-pccrM8-2__phase_analysis,signal:0178-0611,91.0,160.545539604,105.299,2062.0,1660.0,2201.0,546.555,611.14,0.606,14609.647104,172.578539604,14609.647104,3.115,0.321,0.847
Slide5-pccrM8-2__phase_analysis,signal:0179-0610,150.0,160.818539604,114.195,1930.0,1741.0,2296.0,245.695,609.491,0.539,24122.7809406,164.578539604,24122.7809406,3.504,0.285,0.798
Slide5-pccrM8-2__phase_analysis,signal:0180-0618,154.0,112.870539604,107.304,1911.0,1709.0,2266.0,704.261,616.6,0.379,17382.095099,104.578539604,17382.095099,2.833,0.353,0.581
Slide5-pccrM8-2__phase_analysis,signal:0182-0619,188.0,175.009539604,111.969,1920.0,1783.0,2443.0,529.958,618.41,0.377,32901.7654455,168.578539604,32901.7654455,1.903,0.526,0.616
Slide5-pccrM8-2__phase_analysis,signal:0185-0641,106.0,120.059539604,120.525,1816.0,1702.0,2231.0,567.207,641.805,0.609,12726.325198,111.578539604,12726.325198,3.255,0.307,0.848
Slide5-pccrM8-2__phase_analysis,signal:0186-0643,138.0,120.788539604,123.645,1894.0,1674.0,2247.0,851.065,642.353,0.498,16668.8384653,122.578539604,16668.8384653,3.227,0.31,0.728
Slide5-pccrM8-2__phase_analysis,signal:0187-0642,102.0,116.539539604,121.33,2021.0,1695.0,2328.0,873.652,643.446,0.592,11887.0110396,112.578539604,11887.0110396,2.852,0.351,0.782
Slide5-pccrM8-2__phase_analysis,signal:0188-0644,101.0,129.519539604,113.627,1856.0,1688.0,2278.0,793.843,643.506,0.637,13081.4325,128.578539604,13081.4325,2.752,0.363,0.849
Slide5-pccrM8-2__phase_analysis,signal:0191-0655,86.0,111.497539604,124.94,1869.0,1674.0,2293.0,673.276,655.148,0.703,9588.75440594,82.578539604,9588.75440594,2.372,0.422,0.869
Slide5-pccrM8-2__phase_analysis,signal:0198-0679,133.0,107.586539604,110.068,1875.0,1711.0,2211.0,827.748,677.796,0.534,14308.9457673,124.578539604,14308.9457673,3.119,0.321,0.762
Slide5-pccrM8-2__phase_analysis,signal:0200-0689,167.0,120.332539604,118.651,1854.0,1671.0,2235.0,789.083,691.284,0.368,20095.6161139,117.578539604,20095.6161139,4.351,0.23,0.616
Slide5-pccrM8-2__phase_analysis,signal:0202-0682,79.0,120.375539604,108.336,1845.0,1663.0,2197.0,864.808,682.677,0.726,9509.70462871,145.578539604,9509.70462871,2.444,0.409,0.893
Slide5-pccrM8-2__phase_analysis,signal:0204-0698,173.0,131.873539604,121.205,1929.0,1715.0,2267.0,506.522,697.452,0.806,22814.0873515,136.578539604,22814.0873515,1.792,0.558,0.911
