ImageId,TP,Label,ObjectId,ParentId,Area,Mean,StdDev,Mode,Min,Max,XM,YM,Circ.,IntDen,Median,RawIntDen,AR,Round,Solidity
Xyl_region3_venus_KL1__t14_phase_analysis,14,signal:0142-0887,141,143,102.0,4237.706,508.916,3971.0,2957.0,5233.0,193.427,888.104,0.507,432246.0,4264.0,432246.0,3.117,0.321,0.716
Xyl_region3_venus_KL1__t14_phase_analysis,14,signal:0143-0887,142,144,137.0,4655.715,1232.959,5239.0,2389.0,6996.0,843.125,888.566,0.543,637833.0,4656.0,637833.0,2.823,0.354,0.745
Xyl_region3_venus_KL1__t14_phase_analysis,14,signal:0144-0902,143,145,94.0,5227.138,1474.93,2881.0,2881.0,7687.0,589.631,902.612,0.684,491351.0,5347.0,491351.0,2.72,0.368,0.904
Xyl_region3_venus_KL1__t14_phase_analysis,14,signal:0145-0908,144,146,138.0,5380.862,1563.811,5700.0,2269.0,8328.0,650.165,909.203,0.432,742559.0,5415.0,742559.0,3.229,0.31,0.672
Xyl_region3_venus_KL1__t14_phase_analysis,14,signal:0146-0916,145,147,180.0,3858.383,1191.134,2553.0,1914.0,6686.0,898.979,917.02,0.42,694509.0,3624.0,694509.0,4.892,0.204,0.805
Xyl_region3_venus_KL1__t14_phase_analysis,14,signal:0147-0919,146,148,123.0,4338.146,1264.866,5289.0,2093.0,6673.0,868.047,918.298,0.614,533592.0,4477.0,533592.0,2.969,0.337,0.828
Xyl_region3_venus_KL1__t14_phase_analysis,14,signal:0148-0955,147,149,177.0,3871.831,1007.388,3502.0,1978.0,6160.0,972.641,957.063,0.487,685314.0,3861.0,685314.0,3.45,0.29,0.761
Xyl_region3_venus_KL1__t14_phase_analysis,14,signal:0149-0982,148,151,120.0,4073.55,810.812,3861.0,2381.0,6249.0,466.895,982.364,0.57,488826.0,4106.0,488826.0,2.823,0.354,0.789
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0001-0025,0,0,133.0,3852.105,793.084,2827.0,2264.0,5655.0,548.214,25.47,0.528,512330.0,3818.0,512330.0,3.043,0.329,0.773
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0002-0035,1,1,205.0,4315.488,842.154,2952.0,2109.0,6184.0,226.771,33.523,0.27,884675.0,4394.0,884675.0,1.577,0.634,0.551
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0003-0035,2,2,117.0,3612.675,452.289,3520.0,2426.0,5328.0,704.341,35.998,0.61,422683.0,3578.0,422683.0,2.415,0.414,0.767
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0004-0038,3,3,90.0,3890.8,687.257,4481.0,2388.0,5690.0,82.379,36.789,0.542,350172.0,3886.0,350172.0,2.901,0.345,0.729
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0005-0045,4,4,161.0,4471.13,837.596,3645.0,2588.0,6264.0,379.438,43.6,0.311,719852.0,4493.0,719852.0,2.553,0.392,0.508
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0006-0049,5,5,133.0,4497.331,916.369,3626.0,2884.0,6481.0,145.452,47.949,0.382,598145.0,4458.0,598145.0,3.307,0.302,0.614
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0007-0041,6,6,105.0,3537.962,557.548,3151.0,2414.0,5063.0,649.381,40.817,0.645,371486.0,3532.0,371486.0,2.654,0.377,0.857
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0008-0045,7,7,121.0,3333.769,410.508,3308.0,2394.0,4408.0,798.656,46.445,0.662,403386.0,3338.0,403386.0,2.443,0.409,0.834
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0009-0052,8,8,123.0,4068.813,981.471,3495.0,2239.0,6905.0,451.617,53.862,0.474,500464.0,4011.0,500464.0,3.157,0.317,0.691
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0010-0060,9,9,162.0,3907.988,765.778,4060.0,2369.0,5751.0,486.83,63.369,0.37,633094.0,3991.0,633094.0,3.276,0.305,0.597
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0011-0066,10,10,114.0,3701.982,472.465,3590.0,2655.0,4758.0,673.636,67.914,0.574,422026.0,3767.0,422026.0,2.96,0.338,0.789
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0012-0073,11,11,138.0,4287.957,883.487,2526.0,2476.0,5820.0,357.947,73.193,0.374,591738.0,4334.0,591738.0,2.61,0.383,0.568
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0013-0095,12,12,130.0,4346.231,957.148,3472.0,2135.0,6542.0,137.931,94.449,0.368,565010.0,4327.0,565010.0,2.61,0.383,0.6
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0014-0106,13,-1,234.0,4577.919,1010.914,3438.0,2437.0,7070.0,269.11,106.75,0.204,1071233.0,4563.0,1071233.0,5.534,0.181,0.505
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0015-0096,14,14,103.0,5312.476,1212.489,4465.0,2598.0,7945.0,459.099,96.702,0.475,547185.0,5375.0,547185.0,3.894,0.257,0.757
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0016-0113,15,16,143.0,4557.364,864.755,3929.0,2608.0,6481.0,610.42,111.691,0.407,651703.0,4509.0,651703.0,2.776,0.36,0.623
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0017-0125,16,17,117.0,5047.974,1245.168,5302.0,2649.0,7393.0,312.053,124.231,0.429,590613.0,5064.0,590613.0,3.027,0.33,0.682
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0018-0141,17,18,133.0,4777.361,968.119,3550.0,2748.0,7536.0,46.567,140.435,0.403,635389.0,4792.0,635389.0,2.795,0.358,0.626
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0019-0147,18,19,93.0,4889.742,1097.03,4106.0,2642.0,6705.0,183.509,146.244,0.521,454746.0,4968.0,454746.0,3.314,0.302,0.75
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0020-0150,19,20,106.0,4806.698,924.72,3007.0,3007.0,6724.0,80.708,151.839,0.448,509510.0,4834.0,509510.0,2.878,0.347,0.637
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0021-0153,20,21,133.0,4713.023,933.951,4114.0,2466.0,6966.0,419.211,151.481,0.326,626832.0,4680.0,626832.0,3.877,0.258,0.553
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0022-0170,21,22,137.0,3716.219,730.97,2953.0,2358.0,5619.0,674.088,168.78,0.432,509122.0,3633.0,509122.0,3.714,0.269,0.706
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0023-0176,22,23,152.0,4506.5,934.25,2844.0,2602.0,6447.0,624.489,177.322,0.374,684988.0,4517.0,684988.0,2.452,0.408,0.57
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0024-0180,23,25,155.0,5383.619,1177.891,5428.0,2676.0,8572.0,431.471,182.944,0.326,834461.0,5357.0,834461.0,2.935,0.341,0.525
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0025-0190,24,26,223.0,5447.013,1013.338,4821.0,3343.0,8280.0,141.051,190.698,0.245,1214684.0,5466.0,1214684.0,2.41,0.415,0.498
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0026-0181,25,27,113.0,4476.425,1058.674,3389.0,2633.0,7369.0,490.104,181.894,0.45,505836.0,4484.0,505836.0,3.984,0.251,0.727
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0027-0189,26,28,77.0,4418.078,841.584,3470.0,2974.0,6122.0,111.057,189.65,0.57,340192.0,4168.0,340192.0,2.985,0.335,0.824
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0028-0196,27,29,100.0,5380.13,1094.907,5470.0,3001.0,7632.0,35.555,195.663,0.521,538013.0,5227.0,538013.0,3.194,0.313,0.707
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0029-0197,28,30,138.0,5020.42,1071.72,7021.0,2817.0,7158.0,237.806,194.881,0.341,692818.0,5108.0,692818.0,2.659,0.376,0.521
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0030-0206,29,31,132.0,5524.152,1351.501,5001.0,2785.0,8476.0,314.041,207.871,0.353,729188.0,5593.0,729188.0,2.95,0.339,0.563
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0031-0215,30,32,205.0,5058.132,852.699,5329.0,3067.0,7539.0,15.637,213.127,0.305,1036917.0,5012.0,1036917.0,1.907,0.524,0.619
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0032-0225,31,33,75.0,4948.8,1093.31,3004.0,3004.0,7345.0,148.79,225.345,0.643,371160.0,4897.0,371160.0,2.716,0.368,0.833
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0033-0239,32,34,123.0,5174.976,1207.08,2699.0,2699.0,7568.0,480.194,236.698,0.347,636522.0,5295.0,636522.0,2.718,0.368,0.537
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0034-0242,33,35,110.0,4254.991,960.121,2881.0,2383.0,6437.0,360.202,242.814,0.49,468049.0,4332.0,468049.0,3.117,0.321,0.696
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0035-0246,34,36,136.0,4865.596,1123.222,4102.0,2601.0,7483.0,596.959,247.462,0.349,661721.0,5016.0,661721.0,3.35,0.298,0.58
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0036-0254,35,37,211.0,4647.246,1019.486,4787.0,2746.0,7463.0,229.319,254.748,0.24,980569.0,4545.0,980569.0,1.249,0.8,0.501
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0037-0253,36,38,150.0,3259.793,456.478,3291.0,2088.0,5156.0,862.83,253.069,0.608,488969.0,3263.0,488969.0,2.515,0.398,0.767
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0038-0251,37,39,124.0,3661.935,509.807,3609.0,2468.0,4889.0,916.548,252.058,0.662,454080.0,3677.0,454080.0,2.557,0.391,0.852
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0039-0266,38,40,92.0,5461.489,1101.101,4879.0,3333.0,7526.0,248.497,265.885,0.519,502457.0,5678.0,502457.0,3.472,0.288,0.793
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0040-0286,39,41,166.0,3525.241,590.145,2841.0,2187.0,5258.0,778.2,284.033,0.339,585190.0,3514.0,585190.0,2.424,0.413,0.53
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0041-0292,40,42,131.0,4666.87,787.021,4968.0,3010.0,6379.0,16.982,293.461,0.389,611360.0,4608.0,611360.0,3.004,0.333,0.606
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0042-0298,41,43,152.0,3615.23,634.75,3737.0,2069.0,5241.0,859.263,296.531,0.494,549515.0,3621.0,549515.0,2.753,0.363,0.704
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0043-0303,42,44,110.0,4960.745,947.972,4907.0,3150.0,7381.0,237.478,303.724,0.42,545682.0,4957.0,545682.0,3.396,0.294,0.64
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0044-0303,43,45,154.0,3411.805,485.003,3019.0,1952.0,4420.0,926.998,302.458,0.526,525418.0,3385.0,525418.0,3.242,0.308,0.753
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0045-0318,44,46,106.0,5726.009,1477.435,6507.0,2531.0,8866.0,435.939,316.644,0.442,606957.0,5883.0,606957.0,4.223,0.237,0.721
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0046-0319,45,47,113.0,4742.991,855.27,3740.0,3194.0,6581.0,215.893,320.635,0.444,535958.0,4770.0,535958.0,3.254,0.307,0.651
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0047-0329,46,48,96.0,5629.625,1403.404,7606.0,2745.0,9098.0,289.88,327.8,0.555,540444.0,5784.0,540444.0,3.064,0.326,0.753
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0048-0332,47,-1,148.0,5781.135,1600.807,3006.0,3006.0,9498.0,512.088,332.503,0.308,855608.0,5476.0,855608.0,2.401,0.417,0.579
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0049-0331,48,50,112.0,4829.241,1092.051,4631.0,2474.0,7611.0,597.229,328.397,0.367,540875.0,4804.0,540875.0,3.102,0.322,0.563
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0050-0337,49,51,123.0,5179.228,987.858,3199.0,3199.0,7147.0,147.141,336.018,0.453,637045.0,5149.0,637045.0,4.3,0.233,0.711
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0051-0340,50,52,189.0,5844.698,1000.688,4355.0,2490.0,8322.0,75.636,338.737,0.52,1104648.0,5873.0,1104648.0,2.266,0.441,0.734
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0052-0344,51,-1,61.0,4190.557,889.158,2542.0,2542.0,5700.0,493.167,343.055,0.546,255624.0,4365.0,255624.0,3.075,0.325,0.782
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0053-0356,52,53,187.0,3775.321,652.379,3121.0,2370.0,4941.0,822.804,355.26,0.37,705985.0,3787.0,705985.0,2.754,0.363,0.597
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0054-0362,53,54,118.0,5109.983,1089.573,4844.0,2845.0,7292.0,402.128,360.606,0.351,602978.0,5097.0,602978.0,4.071,0.246,0.586
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0055-0363,54,55,87.0,6035.448,1448.496,2961.0,2961.0,8722.0,512.45,363.418,0.376,525084.0,6252.0,525084.0,3.208,0.312,0.608
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0056-0360,55,56,119.0,3626.992,565.131,3063.0,2626.0,4876.0,889.684,359.068,0.586,431612.0,3570.0,431612.0,2.809,0.356,0.788
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0057-0369,56,57,196.0,5133.505,959.663,4699.0,2758.0,7848.0,85.091,368.054,0.265,1006167.0,5161.0,1006167.0,1.71,0.585,0.509
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0058-0368,57,58,138.0,3824.848,572.952,3522.0,2412.0,5088.0,920.194,367.923,0.564,527829.0,3847.0,527829.0,3.002,0.333,0.812
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0059-0372,58,59,113.0,5579.221,1185.692,3583.0,3327.0,8727.0,317.615,374.164,0.395,630452.0,5652.0,630452.0,3.608,0.277,0.621
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0060-0387,59,60,97.0,5699.433,1219.336,2822.0,2822.0,8228.0,232.037,387.086,0.561,552845.0,5733.0,552845.0,3.146,0.318,0.795
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0061-0389,60,61,151.0,4751.04,805.062,2844.0,2844.0,6697.0,176.379,386.851,0.337,717407.0,4695.0,717407.0,2.42,0.413,0.518
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0062-0393,61,62,93.0,5032.806,992.04,5859.0,2982.0,7320.0,350.802,394.554,0.437,468051.0,5113.0,468051.0,3.369,0.297,0.657
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0063-0398,62,63,103.0,5177.117,1282.313,2253.0,2253.0,8253.0,613.136,397.258,0.445,533243.0,5278.0,533243.0,3.225,0.31,0.65
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0064-0394,63,64,58.0,5800.638,1388.856,2828.0,2828.0,8231.0,564.196,393.929,0.661,336437.0,5802.0,336437.0,2.46,0.407,0.817
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0065-0399,64,65,82.0,5316.061,1297.632,4961.0,2667.0,7706.0,508.292,398.365,0.506,435917.0,5657.0,435917.0,3.261,0.307,0.71
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0066-0414,65,66,134.0,5002.724,1061.337,4758.0,2636.0,7241.0,829.75,413.64,0.478,670365.0,4977.0,670365.0,2.801,0.357,0.687
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0067-0414,66,67,111.0,5614.108,1436.411,3195.0,3195.0,8807.0,348.818,415.266,0.404,623166.0,5402.0,623166.0,3.133,0.319,0.625
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0068-0418,67,68,94.0,3833.755,791.95,3653.0,2153.0,5759.0,761.495,417.058,0.56,360373.0,3829.0,360373.0,3.163,0.316,0.74
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0069-0424,68,69,116.0,5091.336,1309.603,3497.0,2335.0,7768.0,714.057,424.851,0.438,590595.0,5401.0,590595.0,3.354,0.298,0.701
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0070-0430,69,70,118.0,4841.508,1073.668,4662.0,2684.0,7082.0,382.036,429.651,0.347,571298.0,4870.0,571298.0,5.38,0.186,0.659
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0071-0424,70,71,89.0,5844.011,1592.497,4135.0,2565.0,8953.0,649.318,425.733,0.556,520117.0,6142.0,520117.0,3.029,0.33,0.791
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0072-0430,71,72,97.0,4203.897,710.879,4056.0,2775.0,5743.0,35.393,429.177,0.624,407778.0,4248.0,407778.0,3.319,0.301,0.84
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0073-0445,72,73,93.0,6154.333,1575.167,2934.0,2934.0,9169.0,513.001,443.865,0.464,572353.0,6451.0,572353.0,3.444,0.29,0.699
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0074-0450,73,74,98.0,5270.49,1147.919,3679.0,2589.0,7702.0,474.522,451.849,0.423,516508.0,5628.0,516508.0,3.595,0.278,0.667
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0075-0453,74,75,106.0,4691.491,966.76,5261.0,2770.0,7075.0,751.483,453.941,0.515,497298.0,4641.0,497298.0,3.122,0.32,0.729
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0076-0461,75,76,87.0,5399.506,1094.591,6711.0,3189.0,7618.0,283.155,461.617,0.535,469757.0,5500.0,469757.0,3.287,0.304,0.821
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0077-0464,76,77,84.0,4102.714,682.187,3489.0,2465.0,5510.0,186.457,463.274,0.544,344628.0,4168.0,344628.0,3.012,0.332,0.764
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0078-0467,77,78,98.0,4954.796,1059.19,5181.0,2728.0,7066.0,633.407,469.016,0.437,485570.0,4980.0,485570.0,3.159,0.317,0.649
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0079-0469,78,79,69.0,6482.681,1607.945,3396.0,3396.0,10094.0,487.83,469.653,0.567,447305.0,6616.0,447305.0,3.582,0.279,0.802
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0080-0471,79,80,87.0,5507.839,1109.082,3243.0,3243.0,7431.0,411.671,469.734,0.493,479182.0,5626.0,479182.0,3.285,0.304,0.693
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0081-0471,80,81,74.0,5840.149,1207.78,2805.0,2805.0,7894.0,621.104,470.466,0.566,432171.0,5969.0,432171.0,3.3,0.303,0.787
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0082-0480,81,82,80.0,5021.175,1041.024,2511.0,2511.0,6933.0,618.19,479.614,0.481,401694.0,5050.0,401694.0,3.498,0.286,0.724
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0083-0492,82,83,103.0,4717.427,839.884,2597.0,2597.0,6924.0,267.616,491.856,0.449,485895.0,4679.0,485895.0,3.0,0.333,0.689
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0084-0512,83,84,155.0,5820.71,1134.049,7210.0,3079.0,8827.0,493.94,511.374,0.26,902210.0,5912.0,902210.0,2.627,0.381,0.51
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0085-0511,84,85,95.0,3865.663,586.435,3406.0,2608.0,5176.0,53.264,512.142,0.587,367238.0,3861.0,367238.0,2.95,0.339,0.779
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0086-0514,85,86,127.0,4122.646,667.869,3845.0,2267.0,5921.0,114.392,513.08,0.449,523576.0,4094.0,523576.0,3.279,0.305,0.655
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0087-0517,86,87,125.0,4269.856,896.155,3176.0,2535.0,6437.0,907.825,517.996,0.569,533732.0,4297.0,533732.0,2.998,0.334,0.786
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0088-0522,87,88,104.0,4760.25,821.077,2652.0,2652.0,6578.0,258.791,521.989,0.468,495066.0,4920.0,495066.0,3.139,0.319,0.691
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0089-0523,88,89,130.0,4944.915,1004.01,4587.0,2670.0,7340.0,428.717,521.041,0.335,642839.0,4901.0,642839.0,3.011,0.332,0.531
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0090-0525,89,90,98.0,5482.796,1529.462,3633.0,2541.0,8320.0,625.556,526.629,0.478,537314.0,5638.0,537314.0,3.614,0.277,0.729
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0091-0529,90,91,88.0,5804.545,1355.774,3193.0,3193.0,8692.0,510.083,528.639,0.41,510800.0,5959.0,510800.0,3.156,0.317,0.611
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0092-0530,91,92,178.0,5295.652,992.561,4276.0,3003.0,7464.0,191.801,529.479,0.539,942626.0,5276.0,942626.0,2.376,0.421,0.716
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0093-0541,92,93,135.0,5386.341,1134.959,5328.0,2547.0,8032.0,609.079,542.56,0.287,727156.0,5400.0,727156.0,3.658,0.273,0.509
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0094-0549,93,94,160.0,4632.781,730.8,3799.0,3055.0,6898.0,152.455,547.791,0.309,741245.0,4534.0,741245.0,1.235,0.81,0.547
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0095-0556,94,95,90.0,5579.167,1118.963,4906.0,3043.0,7386.0,465.25,557.733,0.469,502125.0,5684.0,502125.0,3.264,0.306,0.664
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0096-0563,95,96,93.0,5115.032,1054.527,5025.0,2842.0,6943.0,506.98,562.984,0.422,475698.0,5295.0,475698.0,4.212,0.237,0.724
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0097-0562,96,97,90.0,4036.856,930.085,4437.0,2452.0,5892.0,922.066,562.211,0.64,363317.0,3925.0,363317.0,2.642,0.378,0.837
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0098-0566,97,98,98.0,4945.041,847.494,5743.0,3410.0,7147.0,287.833,567.021,0.561,484614.0,4944.0,484614.0,2.811,0.356,0.787
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0099-0564,98,99,101.0,4950.604,1126.129,2336.0,2336.0,7080.0,782.121,563.796,0.578,500011.0,5021.0,500011.0,3.048,0.328,0.789
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0100-0573,99,100,188.0,4371.191,560.839,4021.0,2954.0,5774.0,128.751,574.084,0.252,821784.0,4394.0,821784.0,3.609,0.277,0.489
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0101-0579,100,101,94.0,5161.149,1379.29,7440.0,2457.0,7440.0,760.829,580.317,0.636,485148.0,5287.0,485148.0,3.042,0.329,0.855
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0102-0582,101,102,80.0,6094.925,1261.092,2977.0,2977.0,8690.0,514.252,582.619,0.481,487594.0,6370.0,487594.0,3.737,0.268,0.741
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0103-0588,102,103,67.0,6799.045,1745.517,3490.0,3490.0,10003.0,526.917,588.114,0.67,455536.0,6999.0,455536.0,2.853,0.351,0.859
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0104-0605,103,104,121.0,5541.289,1307.826,2928.0,2928.0,8046.0,506.81,605.203,0.36,670496.0,5510.0,670496.0,3.2,0.313,0.568
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0105-0607,104,105,144.0,3920.389,741.88,3502.0,2159.0,5597.0,954.654,606.62,0.509,564536.0,3964.0,564536.0,3.22,0.311,0.72
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0106-0605,105,106,87.0,5344.391,1065.155,3193.0,3193.0,7504.0,458.468,603.825,0.573,464962.0,5347.0,464962.0,2.888,0.346,0.78
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0107-0605,106,107,113.0,5319.912,1269.408,3450.0,2751.0,8454.0,378.05,605.338,0.441,601150.0,5267.0,601150.0,3.159,0.317,0.681
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0108-0614,107,108,131.0,4888.588,1322.071,4131.0,2605.0,7913.0,843.581,613.341,0.511,640405.0,4924.0,640405.0,3.004,0.333,0.712
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0109-0618,108,109,119.0,5173.353,1350.075,4133.0,2676.0,7684.0,615.939,616.294,0.478,615629.0,5151.0,615629.0,2.943,0.34,0.69
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0110-0634,109,110,95.0,4754.916,1405.211,2261.0,2261.0,7795.0,653.836,634.624,0.622,451717.0,4839.0,451717.0,3.05,0.328,0.876
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0111-0660,110,111,120.0,4295.617,742.833,4075.0,2807.0,6353.0,361.832,662.079,0.449,515474.0,4351.0,515474.0,3.144,0.318,0.663
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0112-0664,111,112,154.0,3997.214,800.783,3690.0,2373.0,6052.0,967.08,665.345,0.45,615571.0,3933.0,615571.0,2.627,0.381,0.662
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0113-0662,112,113,135.0,4330.281,760.076,3754.0,2609.0,5923.0,396.192,664.006,0.412,584588.0,4314.0,584588.0,3.342,0.299,0.628
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0114-0673,113,114,195.0,4796.087,896.379,4200.0,2974.0,7119.0,433.264,673.063,0.327,935237.0,4732.0,935237.0,1.308,0.765,0.579
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0115-0674,114,115,91.0,4431.385,700.974,3718.0,3162.0,6140.0,270.098,674.07,0.629,403256.0,4326.0,403256.0,2.491,0.401,0.85
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0116-0681,115,116,149.0,4872.45,1100.264,3455.0,2515.0,7187.0,507.172,683.05,0.392,725995.0,4927.0,725995.0,2.597,0.385,0.58
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0117-0695,116,118,127.0,4993.551,1266.408,2696.0,2696.0,7530.0,605.307,694.27,0.453,634181.0,5015.0,634181.0,3.111,0.321,0.665
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0118-0710,117,119,158.0,3907.734,592.164,4418.0,2455.0,5572.0,26.4,711.035,0.5,617422.0,3853.0,617422.0,3.311,0.302,0.717
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0119-0716,118,120,129.0,4263.566,653.053,3622.0,2944.0,5853.0,158.252,713.861,0.404,550000.0,4197.0,550000.0,3.229,0.31,0.62
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0120-0716,119,121,110.0,3940.409,606.241,3038.0,2755.0,5553.0,206.225,715.299,0.547,433445.0,3958.0,433445.0,3.195,0.313,0.789
Xyl_region3_venus_KL1__t15_phase_analysis,15,signal:0121-0728,120,122,117.0,4360.179,1049.915,3301.0,2259.0,6531.0,954.417,728.12,0.598,510141.0,4334.0,510141.0,3.128,0.32,0.812
