ImageId,TP,Label,ObjectId,ParentId,Area,Mean,StdDev,Mode,Min,Max,XM,YM,Circ.,IntDen,Median,RawIntDen,AR,Round,Solidity
PxylX_region1_KL__t12_phase_analysis,12,signal:0087-0722,86,86,123.0,7279.959,2729.92,2410.0,2410.0,11732.0,643.663,721.508,0.488,895435.0,7797.0,895435.0,3.154,0.317,0.721
PxylX_region1_KL__t12_phase_analysis,12,signal:0088-0732,87,87,129.0,10369.333,4654.104,3365.0,3365.0,18589.0,720.76,732.0,0.465,1337644.0,10224.0,1337644.0,2.26,0.443,0.65
PxylX_region1_KL__t12_phase_analysis,12,signal:0089-0733,88,88,107.0,9603.682,2875.894,3498.0,3498.0,15256.0,338.636,733.672,0.532,1027594.0,9703.0,1027594.0,3.358,0.298,0.773
PxylX_region1_KL__t12_phase_analysis,12,signal:0090-0739,89,89,118.0,6248.237,2726.187,4560.0,2191.0,11212.0,983.896,740.07,0.586,737292.0,5729.0,737292.0,2.611,0.383,0.808
PxylX_region1_KL__t12_phase_analysis,12,signal:0091-0744,90,90,112.0,9401.482,3447.27,3018.0,3018.0,15632.0,519.404,744.765,0.504,1052966.0,9889.0,1052966.0,2.992,0.334,0.759
PxylX_region1_KL__t12_phase_analysis,12,signal:0092-0749,91,91,107.0,8364.486,3295.889,2699.0,2699.0,14053.0,777.462,748.655,0.585,895000.0,8660.0,895000.0,2.906,0.344,0.77
PxylX_region1_KL__t12_phase_analysis,12,signal:0093-0751,92,92,111.0,6858.946,2696.441,2301.0,2301.0,11879.0,950.407,750.752,0.635,761343.0,6779.0,761343.0,2.774,0.36,0.847
PxylX_region1_KL__t12_phase_analysis,12,signal:0094-0768,93,93,108.0,5679.63,2142.85,3187.0,2379.0,10055.0,976.64,767.813,0.56,613400.0,5190.0,613400.0,3.151,0.317,0.812
PxylX_region1_KL__t12_phase_analysis,12,signal:0095-0768,94,94,99.0,9355.626,2410.273,4488.0,4488.0,14295.0,79.621,768.149,0.541,926207.0,9488.0,926207.0,3.177,0.315,0.762
PxylX_region1_KL__t12_phase_analysis,12,signal:0096-0774,95,95,104.0,8267.183,2378.613,3919.0,3919.0,13420.0,299.597,774.435,0.51,859787.0,8292.0,859787.0,3.122,0.32,0.754
PxylX_region1_KL__t12_phase_analysis,12,signal:0097-0780,96,96,120.0,8532.133,3355.071,3440.0,2777.0,13717.0,634.783,781.292,0.501,1023856.0,9182.0,1023856.0,3.668,0.273,0.784
PxylX_region1_KL__t12_phase_analysis,12,signal:0098-0784,97,97,128.0,7060.891,2528.871,6272.0,2210.0,12197.0,873.364,783.876,0.551,903794.0,7060.0,903794.0,3.217,0.311,0.826
PxylX_region1_KL__t12_phase_analysis,12,signal:0099-0803,98,98,118.0,7663.263,3291.866,2756.0,2756.0,13411.0,951.301,802.954,0.568,904265.0,7871.0,904265.0,2.753,0.363,0.789
PxylX_region1_KL__t12_phase_analysis,12,signal:0100-0803,99,99,86.0,8908.942,2418.323,12567.0,4543.0,14164.0,106.645,803.599,0.572,766169.0,8941.0,766169.0,3.228,0.31,0.831
PxylX_region1_KL__t12_phase_analysis,12,signal:0101-0809,100,100,246.0,9382.5,3295.654,8830.0,3330.0,15320.0,523.848,807.387,0.235,2308095.0,9642.0,2308095.0,1.213,0.824,0.545
PxylX_region1_KL__t12_phase_analysis,12,signal:0102-0829,101,101,97.0,7604.32,2901.884,2670.0,2670.0,14337.0,607.371,830.407,0.628,737619.0,7735.0,737619.0,2.717,0.368,0.829
PxylX_region1_KL__t12_phase_analysis,12,signal:0103-0847,102,102,130.0,8797.769,3145.202,12400.0,2701.0,14447.0,422.208,849.436,0.464,1143710.0,9223.0,1143710.0,2.705,0.37,0.653
PxylX_region1_KL__t12_phase_analysis,12,signal:0104-0851,103,103,160.0,8089.488,2106.621,10586.0,3789.0,11691.0,240.197,849.081,0.35,1294318.0,8156.0,1294318.0,2.6,0.385,0.541
PxylX_region1_KL__t12_phase_analysis,12,signal:0105-0850,104,104,115.0,6872.148,2277.095,2940.0,2940.0,11257.0,320.828,851.818,0.497,790297.0,7190.0,790297.0,2.911,0.344,0.706
PxylX_region1_KL__t12_phase_analysis,12,signal:0106-0867,105,106,129.0,9930.729,2665.881,4178.0,4178.0,15114.0,104.822,868.216,0.46,1281064.0,9987.0,1281064.0,3.204,0.312,0.681
PxylX_region1_KL__t12_phase_analysis,12,signal:0107-0868,106,105,145.0,8020.076,2997.16,3122.0,2859.0,13465.0,470.653,867.833,0.446,1162911.0,8582.0,1162911.0,3.035,0.33,0.661
PxylX_region1_KL__t12_phase_analysis,12,signal:0108-0874,107,107,120.0,7499.617,3082.619,2539.0,2539.0,12837.0,735.689,872.782,0.557,899954.0,7558.0,899954.0,2.964,0.337,0.795
PxylX_region1_KL__t12_phase_analysis,12,signal:0109-0894,108,108,138.0,7714.138,3048.494,7381.0,2564.0,13613.0,628.381,894.547,0.444,1064551.0,8049.0,1064551.0,3.556,0.281,0.723
PxylX_region1_KL__t12_phase_analysis,12,signal:0110-0896,109,109,131.0,8804.656,2996.016,3981.0,3193.0,13937.0,299.357,897.751,0.494,1153410.0,8924.0,1153410.0,3.432,0.291,0.749
PxylX_region1_KL__t12_phase_analysis,12,signal:0111-0895,110,110,119.0,8662.782,3095.275,9078.0,2509.0,15010.0,555.78,894.915,0.56,1030871.0,8918.0,1030871.0,3.187,0.314,0.78
PxylX_region1_KL__t12_phase_analysis,12,signal:0112-0912,111,111,114.0,7506.009,2825.904,2376.0,2376.0,12182.0,476.813,912.674,0.501,855685.0,7786.0,855685.0,3.264,0.306,0.765
PxylX_region1_KL__t12_phase_analysis,12,signal:0113-0917,112,112,207.0,9937.155,3606.276,3128.0,3128.0,16730.0,523.939,917.763,0.411,2056991.0,10464.0,2056991.0,2.122,0.471,0.708
PxylX_region1_KL__t12_phase_analysis,12,signal:0114-0922,113,113,208.0,7543.236,1709.459,6130.0,3374.0,10836.0,73.592,925.222,0.382,1568993.0,7772.0,1568993.0,2.435,0.411,0.583
PxylX_region1_KL__t12_phase_analysis,12,signal:0115-0923,114,114,139.0,7555.791,1786.882,6162.0,3704.0,11757.0,24.001,922.322,0.44,1050255.0,7631.0,1050255.0,2.802,0.357,0.65
PxylX_region1_KL__t12_phase_analysis,12,signal:0116-0920,115,115,166.0,6407.494,2621.428,2180.0,2180.0,11575.0,839.617,922.197,0.363,1063644.0,6428.0,1063644.0,1.697,0.589,0.586
PxylX_region1_KL__t12_phase_analysis,12,signal:0117-0929,116,116,114.0,10380.974,4996.32,17003.0,2368.0,19013.0,716.367,928.666,0.621,1183431.0,10492.0,1183431.0,2.694,0.371,0.809
PxylX_region1_KL__t12_phase_analysis,12,signal:0118-0933,117,117,114.0,8047.061,2770.526,5027.0,2485.0,12893.0,564.09,935.358,0.556,917365.0,8043.0,917365.0,3.039,0.329,0.784
PxylX_region1_KL__t12_phase_analysis,12,signal:0119-0938,118,118,115.0,7959.139,2699.564,3477.0,3444.0,12901.0,275.643,939.431,0.524,915301.0,7983.0,915301.0,3.606,0.277,0.81
PxylX_region1_KL__t12_phase_analysis,12,signal:0120-0938,119,119,92.0,8408.13,2455.934,3731.0,3731.0,13194.0,299.983,936.505,0.545,773548.0,8684.0,773548.0,2.639,0.379,0.71
PxylX_region1_KL__t12_phase_analysis,12,signal:0121-0940,120,120,104.0,8081.683,2990.722,2225.0,2225.0,13301.0,926.323,939.697,0.649,840495.0,8511.0,840495.0,2.703,0.37,0.835
PxylX_region1_KL__t12_phase_analysis,12,signal:0122-0956,121,121,117.0,8578.821,3130.239,12334.0,2662.0,13974.0,342.63,957.24,0.538,1003722.0,8933.0,1003722.0,3.072,0.326,0.765
PxylX_region1_KL__t12_phase_analysis,12,signal:0123-0968,122,122,144.0,9119.076,4448.728,13766.0,2922.0,17135.0,694.331,967.013,0.539,1313147.0,9056.0,1313147.0,2.552,0.392,0.713
PxylX_region1_KL__t12_phase_analysis,12,signal:0124-0968,123,-1,54.0,1865.259,190.052,1769.0,1496.0,2219.0,416.993,967.45,0.386,100724.0,1844.0,100724.0,2.874,0.348,0.663
PxylX_region1_KL__t12_phase_analysis,12,signal:0125-0977,124,123,78.0,6919.346,2536.234,2774.0,2684.0,11330.0,351.352,976.622,0.708,539709.0,7051.0,539709.0,2.427,0.412,0.867
PxylX_region1_KL__t12_phase_analysis,12,signal:0126-0986,125,124,63.0,1868.889,223.84,1931.0,1338.0,2425.0,413.133,986.355,0.601,117740.0,1864.0,117740.0,1.727,0.579,0.768
PxylX_region1_KL__t13_phase_analysis,13,signal:0001-0015,0,0,103.0,6278.0,1515.871,2962.0,2962.0,8940.0,803.864,13.966,0.542,646634.0,6519.0,646634.0,2.487,0.402,0.72
PxylX_region1_KL__t13_phase_analysis,13,signal:0002-0032,1,1,89.0,8555.449,2224.307,6489.0,3920.0,12039.0,576.952,30.528,0.522,761435.0,8663.0,761435.0,2.825,0.354,0.693
PxylX_region1_KL__t13_phase_analysis,13,signal:0003-0050,2,2,87.0,8685.379,1676.497,5030.0,5030.0,11790.0,138.059,50.727,0.383,755628.0,8980.0,755628.0,3.934,0.254,0.682
PxylX_region1_KL__t13_phase_analysis,13,signal:0004-0057,3,3,136.0,6490.684,1817.301,5154.0,3178.0,10164.0,991.577,57.795,0.509,882733.0,6927.0,882733.0,3.387,0.295,0.743
PxylX_region1_KL__t13_phase_analysis,13,signal:0005-0061,4,4,90.0,9119.878,2125.674,9737.0,4391.0,12478.0,187.434,61.405,0.456,820789.0,9441.0,820789.0,3.962,0.252,0.779
PxylX_region1_KL__t13_phase_analysis,13,signal:0006-0073,5,5,101.0,8520.881,2236.613,3782.0,3782.0,13023.0,547.624,71.375,0.45,860609.0,8886.0,860609.0,3.526,0.284,0.687
PxylX_region1_KL__t13_phase_analysis,13,signal:0007-0085,6,6,96.0,9676.021,2033.798,5117.0,5117.0,13922.0,81.22,84.118,0.378,928898.0,9840.0,928898.0,3.779,0.265,0.644
PxylX_region1_KL__t13_phase_analysis,13,signal:0008-0101,7,7,88.0,7253.091,1948.919,3783.0,3783.0,11764.0,939.494,100.577,0.595,638272.0,7409.0,638272.0,3.052,0.328,0.819
PxylX_region1_KL__t13_phase_analysis,13,signal:0009-0107,8,8,176.0,9758.114,2664.424,11992.0,3768.0,14664.0,808.604,106.663,0.423,1717428.0,10164.0,1717428.0,1.831,0.546,0.673
PxylX_region1_KL__t13_phase_analysis,13,signal:0010-0104,9,9,71.0,5101.986,851.112,3375.0,3375.0,6974.0,333.04,102.802,0.472,362241.0,5146.0,362241.0,3.1,0.323,0.686
PxylX_region1_KL__t13_phase_analysis,13,signal:0011-0110,10,10,79.0,8122.595,1809.106,4295.0,4295.0,12562.0,107.118,109.231,0.506,641685.0,8392.0,641685.0,3.417,0.293,0.725
PxylX_region1_KL__t13_phase_analysis,13,signal:0012-0112,11,11,110.0,6154.691,1753.422,7402.0,2562.0,9588.0,918.911,113.398,0.496,677016.0,6166.0,677016.0,3.455,0.289,0.738
PxylX_region1_KL__t13_phase_analysis,13,signal:0013-0135,12,12,89.0,7700.528,2544.164,3540.0,3540.0,12829.0,574.97,134.327,0.418,685347.0,7758.0,685347.0,3.411,0.293,0.685
PxylX_region1_KL__t13_phase_analysis,13,signal:0014-0137,13,13,172.0,8719.064,2323.621,8486.0,3742.0,12729.0,740.205,140.196,0.574,1499679.0,9187.0,1499679.0,2.117,0.472,0.778
PxylX_region1_KL__t13_phase_analysis,13,signal:0015-0140,14,14,104.0,9388.913,2454.036,4218.0,4218.0,13418.0,311.578,139.849,0.404,976447.0,9945.0,976447.0,3.832,0.261,0.665
PxylX_region1_KL__t13_phase_analysis,13,signal:0016-0159,15,15,137.0,9163.723,1881.939,5440.0,5440.0,14281.0,218.529,160.348,0.232,1255430.0,9041.0,1255430.0,2.94,0.34,0.402
PxylX_region1_KL__t13_phase_analysis,13,signal:0017-0160,16,16,110.0,9316.155,3051.234,6217.0,3685.0,14738.0,943.915,158.697,0.573,1024777.0,9241.0,1024777.0,2.848,0.351,0.78
PxylX_region1_KL__t13_phase_analysis,13,signal:0018-0162,17,17,70.0,8255.871,1759.007,9030.0,4904.0,11918.0,187.982,162.312,0.512,577911.0,8449.0,577911.0,3.596,0.278,0.753
PxylX_region1_KL__t13_phase_analysis,13,signal:0019-0161,18,18,84.0,10645.786,2669.989,12144.0,4829.0,15629.0,409.996,159.901,0.476,894246.0,11200.0,894246.0,3.445,0.29,0.703
PxylX_region1_KL__t13_phase_analysis,13,signal:0020-0164,19,19,79.0,7473.785,1584.504,5302.0,3912.0,10273.0,518.227,164.009,0.532,590429.0,7656.0,590429.0,3.34,0.299,0.798
PxylX_region1_KL__t13_phase_analysis,13,signal:0021-0175,20,20,97.0,8261.021,2847.923,2823.0,2823.0,13483.0,631.062,174.602,0.487,801319.0,8304.0,801319.0,3.331,0.3,0.764
PxylX_region1_KL__t13_phase_analysis,13,signal:0022-0175,21,21,97.0,7379.021,2289.082,2978.0,2978.0,11274.0,779.225,177.12,0.452,715765.0,7662.0,715765.0,3.433,0.291,0.674
PxylX_region1_KL__t13_phase_analysis,13,signal:0023-0178,22,22,100.0,8908.45,1915.311,4117.0,4117.0,12188.0,92.158,179.829,0.393,890845.0,9152.0,890845.0,3.709,0.27,0.619
PxylX_region1_KL__t13_phase_analysis,13,signal:0024-0193,23,23,242.0,7464.215,2027.706,8351.0,3094.0,11588.0,931.795,196.714,0.525,1806340.0,7956.0,1806340.0,2.22,0.45,0.725
PxylX_region1_KL__t13_phase_analysis,13,signal:0025-0189,24,24,63.0,10664.397,2452.314,5341.0,5341.0,14516.0,167.02,189.418,0.579,671857.0,11199.0,671857.0,3.401,0.294,0.834
PxylX_region1_KL__t13_phase_analysis,13,signal:0026-0191,25,25,114.0,7988.395,2142.565,7214.0,3456.0,12523.0,792.07,192.106,0.439,910677.0,7963.0,910677.0,3.403,0.294,0.683
PxylX_region1_KL__t13_phase_analysis,13,signal:0027-0194,26,26,112.0,10174.875,2501.954,10431.0,5382.0,16332.0,410.614,192.491,0.399,1139586.0,10431.0,1139586.0,3.187,0.314,0.594
PxylX_region1_KL__t13_phase_analysis,13,signal:0028-0200,27,27,84.0,8627.607,1841.09,9908.0,4386.0,12275.0,231.578,200.109,0.438,724719.0,8648.0,724719.0,3.715,0.269,0.661
PxylX_region1_KL__t13_phase_analysis,13,signal:0029-0203,28,28,122.0,7886.893,2240.605,3337.0,3337.0,12727.0,568.782,200.855,0.35,962201.0,8056.0,962201.0,3.073,0.325,0.547
PxylX_region1_KL__t13_phase_analysis,13,signal:0030-0218,29,29,83.0,7413.145,1338.779,4257.0,4257.0,9929.0,178.97,217.006,0.409,615291.0,7506.0,615291.0,3.249,0.308,0.599
PxylX_region1_KL__t13_phase_analysis,13,signal:0031-0221,30,30,84.0,9368.583,1890.536,3970.0,3970.0,12459.0,245.515,221.022,0.464,786961.0,9935.0,786961.0,3.646,0.274,0.677
PxylX_region1_KL__t13_phase_analysis,13,signal:0032-0220,31,31,77.0,9546.039,2129.838,3939.0,3939.0,13595.0,381.002,220.321,0.486,735045.0,9642.0,735045.0,3.504,0.285,0.751
PxylX_region1_KL__t13_phase_analysis,13,signal:0033-0230,32,32,95.0,6343.232,2150.891,6207.0,2965.0,10151.0,920.491,231.596,0.596,602607.0,6207.0,602607.0,2.99,0.334,0.802
PxylX_region1_KL__t13_phase_analysis,13,signal:0034-0233,33,33,138.0,6775.384,1833.68,8265.0,2433.0,10216.0,837.435,231.263,0.382,935003.0,7038.0,935003.0,3.014,0.332,0.596
PxylX_region1_KL__t13_phase_analysis,13,signal:0035-0236,34,34,101.0,9058.376,1943.436,4760.0,4760.0,13418.0,416.318,237.984,0.378,914896.0,8919.0,914896.0,3.456,0.289,0.612
PxylX_region1_KL__t13_phase_analysis,13,signal:0036-0242,35,35,111.0,7379.532,1942.267,4748.0,3785.0,11549.0,369.842,241.074,0.357,819128.0,7814.0,819128.0,4.291,0.233,0.64
PxylX_region1_KL__t13_phase_analysis,13,signal:0037-0245,36,36,132.0,6657.333,2089.354,5517.0,2495.0,10344.0,884.548,244.249,0.437,878768.0,6894.0,878768.0,3.411,0.293,0.632
PxylX_region1_KL__t13_phase_analysis,13,signal:0038-0252,37,37,94.0,10446.872,2598.603,4033.0,4033.0,15079.0,437.851,250.901,0.428,982006.0,10797.0,982006.0,3.813,0.262,0.676
PxylX_region1_KL__t13_phase_analysis,13,signal:0039-0268,38,38,83.0,10242.88,2589.586,4881.0,4881.0,14828.0,398.075,266.604,0.454,850159.0,10373.0,850159.0,3.636,0.275,0.68
PxylX_region1_KL__t13_phase_analysis,13,signal:0040-0270,39,39,110.0,6747.818,1953.841,2564.0,2564.0,10759.0,909.374,269.005,0.524,742260.0,6982.0,742260.0,3.558,0.281,0.775
PxylX_region1_KL__t13_phase_analysis,13,signal:0041-0275,40,40,101.0,7804.376,2531.825,10136.0,3364.0,12872.0,659.505,275.321,0.431,788242.0,8275.0,788242.0,3.336,0.3,0.673
PxylX_region1_KL__t13_phase_analysis,13,signal:0042-0275,41,41,71.0,8816.183,1942.102,4858.0,4858.0,13626.0,144.374,274.76,0.563,625949.0,8756.0,625949.0,3.494,0.286,0.811
PxylX_region1_KL__t13_phase_analysis,13,signal:0043-0292,42,42,100.0,8790.96,1822.831,5138.0,5138.0,12317.0,15.759,293.254,0.432,879096.0,8835.0,879096.0,3.427,0.292,0.649
PxylX_region1_KL__t13_phase_analysis,13,signal:0044-0300,43,43,84.0,10054.833,2493.352,4572.0,4572.0,14609.0,312.687,300.078,0.527,844606.0,10312.0,844606.0,3.791,0.264,0.771
PxylX_region1_KL__t13_phase_analysis,13,signal:0045-0304,44,44,71.0,10192.465,3512.842,4246.0,4246.0,16363.0,590.47,304.912,0.511,723665.0,10456.0,723665.0,3.272,0.306,0.776
PxylX_region1_KL__t13_phase_analysis,13,signal:0046-0308,45,45,101.0,8321.723,2208.52,6454.0,3444.0,11930.0,389.191,306.98,0.406,840494.0,8635.0,840494.0,3.582,0.279,0.639
PxylX_region1_KL__t13_phase_analysis,13,signal:0047-0319,46,46,96.0,7985.396,1795.748,3868.0,3868.0,11532.0,244.149,319.914,0.418,766598.0,8279.0,766598.0,3.454,0.29,0.664
PxylX_region1_KL__t13_phase_analysis,13,signal:0048-0327,47,47,95.0,7949.179,3262.925,2124.0,2124.0,12839.0,756.267,327.0,0.502,755172.0,8219.0,755172.0,3.594,0.278,0.785
PxylX_region1_KL__t13_phase_analysis,13,signal:0049-0325,48,48,77.0,8268.208,1477.715,7007.0,4918.0,11132.0,12.668,324.241,0.481,636652.0,8382.0,636652.0,3.992,0.251,0.762
PxylX_region1_KL__t13_phase_analysis,13,signal:0050-0330,49,49,68.0,8881.103,2510.769,12660.0,3746.0,12960.0,331.16,330.772,0.533,603915.0,9054.0,603915.0,3.131,0.319,0.782
PxylX_region1_KL__t13_phase_analysis,13,signal:0051-0342,50,50,101.0,9942.772,2275.233,4405.0,4405.0,13486.0,287.957,342.208,0.409,1004220.0,10366.0,1004220.0,3.913,0.256,0.697
PxylX_region1_KL__t13_phase_analysis,13,signal:0052-0358,51,52,123.0,8420.423,2238.631,7845.0,3235.0,12315.0,534.904,357.436,0.374,1035712.0,8748.0,1035712.0,2.791,0.358,0.579
PxylX_region1_KL__t13_phase_analysis,13,signal:0053-0353,52,51,94.0,9033.521,1910.376,7404.0,5193.0,12679.0,215.537,352.566,0.467,849151.0,9210.0,849151.0,3.137,0.319,0.707
PxylX_region1_KL__t13_phase_analysis,13,signal:0054-0363,53,53,141.0,6823.596,1906.174,2513.0,2513.0,11054.0,968.057,362.216,0.412,962127.0,7094.0,962127.0,3.229,0.31,0.654
PxylX_region1_KL__t13_phase_analysis,13,signal:0055-0379,54,54,139.0,6665.576,2412.41,2781.0,2781.0,12552.0,891.751,380.19,0.409,926515.0,6596.0,926515.0,3.533,0.283,0.676
PxylX_region1_KL__t13_phase_analysis,13,signal:0056-0374,55,55,127.0,9775.409,1927.943,9714.0,5103.0,13301.0,165.136,372.864,0.338,1241477.0,9927.0,1241477.0,2.806,0.356,0.517
PxylX_region1_KL__t13_phase_analysis,13,signal:0057-0384,56,56,116.0,8273.534,2264.027,6799.0,3449.0,12355.0,349.148,385.884,0.363,959730.0,8951.0,959730.0,3.229,0.31,0.581
PxylX_region1_KL__t13_phase_analysis,13,signal:0058-0387,57,57,123.0,6584.138,2093.831,3010.0,3010.0,10153.0,974.301,387.325,0.484,809849.0,6694.0,809849.0,2.911,0.344,0.705
PxylX_region1_KL__t13_phase_analysis,13,signal:0059-0411,58,58,101.0,9128.366,2824.418,9293.0,3667.0,14319.0,452.88,410.96,0.47,921965.0,9564.0,921965.0,3.735,0.268,0.714
PxylX_region1_KL__t13_phase_analysis,13,signal:0060-0426,59,59,96.0,11448.292,2724.128,5560.0,5560.0,15925.0,159.043,426.422,0.471,1099036.0,12091.0,1099036.0,3.652,0.274,0.747
PxylX_region1_KL__t13_phase_analysis,13,signal:0061-0458,60,60,95.0,11104.463,3640.679,3979.0,3979.0,17366.0,483.636,459.073,0.431,1054924.0,11518.0,1054924.0,3.668,0.273,0.683
PxylX_region1_KL__t13_phase_analysis,13,signal:0062-0472,61,61,98.0,10589.51,3007.955,5774.0,4890.0,15403.0,457.872,470.288,0.39,1037772.0,10984.0,1037772.0,4.017,0.249,0.656
PxylX_region1_KL__t13_phase_analysis,13,signal:0063-0496,62,62,93.0,8263.806,2612.225,3413.0,3413.0,13495.0,432.786,497.463,0.485,768534.0,8904.0,768534.0,3.425,0.292,0.699
PxylX_region1_KL__t13_phase_analysis,13,signal:0064-0496,63,63,83.0,7741.771,2420.947,10469.0,2524.0,11123.0,608.867,495.721,0.561,642567.0,8082.0,642567.0,3.107,0.322,0.751
PxylX_region1_KL__t13_phase_analysis,13,signal:0065-0518,64,64,151.0,6788.649,2310.195,3915.0,2862.0,11524.0,956.05,516.224,0.427,1025086.0,6827.0,1025086.0,3.173,0.315,0.636
PxylX_region1_KL__t13_phase_analysis,13,signal:0066-0526,65,65,95.0,9460.358,2597.938,8398.0,3478.0,13898.0,618.783,527.933,0.437,898734.0,10051.0,898734.0,3.212,0.311,0.648
PxylX_region1_KL__t13_phase_analysis,13,signal:0067-0540,66,66,95.0,9210.011,2404.235,4666.0,4666.0,13404.0,243.226,541.454,0.543,874951.0,9314.0,874951.0,3.136,0.319,0.769
PxylX_region1_KL__t13_phase_analysis,13,signal:0068-0546,67,67,102.0,10368.706,2925.323,3028.0,3028.0,15754.0,600.686,545.102,0.456,1057608.0,10863.0,1057608.0,4.01,0.249,0.729
PxylX_region1_KL__t13_phase_analysis,13,signal:0069-0567,68,68,149.0,7874.987,2953.655,2895.0,2895.0,13327.0,952.804,568.546,0.455,1173373.0,7729.0,1173373.0,3.954,0.253,0.732
PxylX_region1_KL__t13_phase_analysis,13,signal:0070-0565,69,69,97.0,9469.557,2212.444,4664.0,4664.0,13461.0,230.942,564.142,0.487,918547.0,9808.0,918547.0,3.417,0.293,0.716
PxylX_region1_KL__t13_phase_analysis,13,signal:0071-0574,70,70,97.0,8854.557,4175.615,2614.0,2614.0,16836.0,870.216,574.985,0.59,858892.0,8859.0,858892.0,2.859,0.35,0.785
PxylX_region1_KL__t13_phase_analysis,13,signal:0072-0587,71,71,97.0,8113.619,3537.349,2939.0,2939.0,14534.0,822.903,587.54,0.609,787021.0,7536.0,787021.0,3.39,0.295,0.928
PxylX_region1_KL__t13_phase_analysis,13,signal:0073-0604,72,72,112.0,10429.768,3503.56,3011.0,3011.0,17258.0,735.961,602.563,0.546,1168134.0,10677.0,1168134.0,3.195,0.313,0.737
PxylX_region1_KL__t13_phase_analysis,13,signal:0074-0612,73,73,133.0,6738.263,2655.668,5717.0,2687.0,11504.0,972.55,611.696,0.492,896189.0,6513.0,896189.0,3.273,0.306,0.758
PxylX_region1_KL__t13_phase_analysis,13,signal:0075-0631,74,74,185.0,10633.497,3518.53,6637.0,3324.0,19311.0,216.02,634.25,0.245,1967197.0,10125.0,1967197.0,2.229,0.449,0.41
PxylX_region1_KL__t13_phase_analysis,13,signal:0076-0626,75,75,81.0,13364.123,4794.297,18637.0,4631.0,21139.0,445.222,625.264,0.585,1082494.0,14406.0,1082494.0,2.873,0.348,0.783
PxylX_region1_KL__t13_phase_analysis,13,signal:0077-0631,76,76,128.0,7040.758,2452.932,5102.0,2591.0,12071.0,828.797,631.239,0.489,901217.0,7262.0,901217.0,2.811,0.356,0.696
PxylX_region1_KL__t13_phase_analysis,13,signal:0078-0640,77,77,217.0,9981.244,3104.036,3846.0,3321.0,15817.0,505.548,636.712,0.257,2165930.0,10415.0,2165930.0,1.908,0.524,0.483
PxylX_region1_KL__t13_phase_analysis,13,signal:0079-0640,78,78,123.0,9066.732,3222.76,11316.0,3322.0,14289.0,597.452,640.785,0.4,1115208.0,9126.0,1115208.0,3.401,0.294,0.644
PxylX_region1_KL__t13_phase_analysis,13,signal:0080-0653,79,80,113.0,9656.566,3586.936,9567.0,3435.0,16042.0,442.421,653.71,0.479,1091192.0,10050.0,1091192.0,3.758,0.266,0.758
PxylX_region1_KL__t13_phase_analysis,13,signal:0081-0651,80,79,105.0,8114.581,2191.606,4054.0,4054.0,12602.0,40.141,650.41,0.56,852031.0,8392.0,852031.0,2.962,0.338,0.732
PxylX_region1_KL__t13_phase_analysis,13,signal:0082-0657,81,81,209.0,10433.742,2224.616,11228.0,4509.0,14639.0,288.571,657.211,0.569,2180652.0,10680.0,2180652.0,1.986,0.504,0.735
PxylX_region1_KL__t13_phase_analysis,13,signal:0083-0670,82,82,150.0,6059.32,2188.329,4123.0,2512.0,9776.0,967.976,672.37,0.437,908898.0,5882.0,908898.0,2.535,0.394,0.628
PxylX_region1_KL__t13_phase_analysis,13,signal:0084-0680,83,83,103.0,8785.845,3255.584,3488.0,3488.0,14100.0,496.127,679.22,0.519,904942.0,9562.0,904942.0,3.454,0.289,0.757
PxylX_region1_KL__t13_phase_analysis,13,signal:0085-0678,84,84,128.0,7519.586,2471.363,6404.0,3047.0,12124.0,526.557,677.279,0.427,962507.0,7651.0,962507.0,3.42,0.292,0.658
PxylX_region1_KL__t13_phase_analysis,13,signal:0086-0711,85,85,112.0,7703.634,3055.211,2488.0,2488.0,13233.0,777.24,712.056,0.527,862807.0,8019.0,862807.0,3.051,0.328,0.737
PxylX_region1_KL__t13_phase_analysis,13,signal:0087-0721,86,86,129.0,7021.721,2624.849,2362.0,2362.0,12513.0,643.917,720.663,0.46,905802.0,7354.0,905802.0,3.095,0.323,0.679
PxylX_region1_KL__t13_phase_analysis,13,signal:0088-0732,87,87,131.0,9493.573,3891.472,2931.0,2931.0,15877.0,721.036,731.966,0.446,1243658.0,9580.0,1243658.0,2.291,0.436,0.65
PxylX_region1_KL__t13_phase_analysis,13,signal:0089-0733,88,88,108.0,9254.222,2652.329,4212.0,4212.0,14093.0,338.998,733.452,0.537,999456.0,9603.0,999456.0,3.455,0.289,0.783
PxylX_region1_KL__t13_phase_analysis,13,signal:0090-0738,89,89,115.0,6110.539,2373.879,3906.0,2777.0,10539.0,984.169,739.614,0.605,702712.0,6007.0,702712.0,2.679,0.373,0.804
PxylX_region1_KL__t13_phase_analysis,13,signal:0091-0743,90,90,116.0,8885.707,3095.534,5006.0,2937.0,14043.0,519.651,744.054,0.499,1030742.0,9483.0,1030742.0,3.022,0.331,0.753
PxylX_region1_KL__t13_phase_analysis,13,signal:0092-0749,91,91,112.0,7434.027,2742.12,7947.0,2343.0,11947.0,777.856,748.409,0.592,832611.0,7772.0,832611.0,2.895,0.345,0.762
PxylX_region1_KL__t13_phase_analysis,13,signal:0093-0751,92,92,113.0,6281.124,2488.684,2516.0,2516.0,10980.0,950.844,750.203,0.603,709767.0,5956.0,709767.0,2.887,0.346,0.796
