ImageId,Label,Area,Mean,StdDev,Mode,Min,Max,XM,YM,Circ.,IntDen,Median,RawIntDen,AR,Round,Solidity
Slide4-PccrM7-2__phase_analysis,signal:0036-0300,120.0,122.089114754,96.822,1763.0,1497.0,1991.0,240.079,301.072,0.628,14650.6937705,124.839114754,14650.6937705,2.823,0.354,0.822
Slide4-PccrM7-2__phase_analysis,signal:0037-0308,100.0,123.259114754,110.5,1672.0,1520.0,2039.0,181.156,308.185,0.676,12325.9114754,123.839114754,12325.9114754,2.554,0.391,0.833
Slide4-PccrM7-2__phase_analysis,signal:0038-0323,149.0,237.235114754,109.088,1888.0,1607.0,2142.0,874.595,324.104,0.42,35348.0280984,238.839114754,35348.0280984,3.376,0.296,0.645
Slide4-PccrM7-2__phase_analysis,signal:0039-0319,100.0,155.579114754,95.016,1855.0,1573.0,1995.0,382.606,319.555,0.641,15557.9114754,162.839114754,15557.9114754,2.794,0.358,0.833
Slide4-PccrM7-2__phase_analysis,signal:0040-0335,90.0,151.095114754,103.526,1708.0,1525.0,2026.0,362.121,336.134,0.697,13598.5203279,146.839114754,13598.5203279,2.464,0.406,0.857
Slide4-PccrM7-2__phase_analysis,signal:0041-0345,88.0,227.612114754,113.185,1924.0,1569.0,2088.0,844.196,344.813,0.602,20029.8420984,238.839114754,20029.8420984,3.094,0.323,0.842
Slide4-PccrM7-2__phase_analysis,signal:0043-0385,142.0,221.198114754,100.504,1787.0,1575.0,2139.0,476.275,385.79,0.343,31410.1542951,214.839114754,31410.1542951,3.116,0.321,0.573
Slide4-PccrM7-2__phase_analysis,signal:0044-0385,79.0,265.978114754,106.78,1892.0,1511.0,2128.0,820.294,385.857,0.708,21012.2900656,267.839114754,21012.2900656,2.675,0.374,0.863
Slide4-PccrM7-2__phase_analysis,signal:0045-0395,124.0,224.468114754,104.82,1822.0,1569.0,2128.0,525.503,394.716,0.496,27834.0502295,226.839114754,27834.0502295,3.395,0.295,0.79
Slide4-PccrM7-2__phase_analysis,signal:0046-0406,137.0,271.547114754,112.387,1830.0,1652.0,2255.0,484.732,405.481,0.438,37201.9587213,255.839114754,37201.9587213,2.257,0.443,0.662
Slide4-PccrM7-2__phase_analysis,signal:0047-0432,141.0,260.236114754,121.582,2009.0,1600.0,2192.0,933.982,432.826,0.45,36693.3151803,248.839114754,36693.3151803,3.497,0.286,0.698
Slide4-PccrM7-2__phase_analysis,signal:0048-0455,153.0,269.630114754,119.429,1796.0,1578.0,2285.0,799.197,455.282,0.453,41253.3845574,272.839114754,41253.3845574,3.417,0.293,0.723
Slide4-PccrM7-2__phase_analysis,signal:0049-0456,124.0,222.484114754,108.939,1847.0,1502.0,2133.0,524.789,456.443,0.474,27588.0502295,224.839114754,27588.0502295,2.831,0.353,0.707
Slide4-PccrM7-2__phase_analysis,signal:0050-0452,93.0,166.473114754,111.579,1710.0,1516.0,2103.0,315.82,452.169,0.742,15482.0376721,152.839114754,15482.0376721,2.422,0.413,0.861
Slide4-PccrM7-2__phase_analysis,signal:0051-0459,127.0,235.272114754,100.628,1845.0,1610.0,2118.0,695.502,461.081,0.462,29879.5675738,232.839114754,29879.5675738,3.041,0.329,0.677
Slide4-PccrM7-2__phase_analysis,signal:0052-0458,77.0,132.683114754,90.752,1723.0,1580.0,2000.0,248.177,457.813,0.835,10216.6118361,130.839114754,10216.6118361,1.862,0.537,0.895
Slide4-PccrM7-2__phase_analysis,signal:0053-0463,116.0,240.460114754,92.744,1818.0,1631.0,2130.0,651.656,464.419,0.59,27893.3373115,237.839114754,27893.3373115,2.978,0.336,0.835
Slide4-PccrM7-2__phase_analysis,signal:0054-0487,219.0,90.9811147541,93.637,1732.0,1456.0,2048.0,83.195,487.995,0.424,19924.7661311,88.8391147541,19924.7661311,2.351,0.425,0.626
Slide4-PccrM7-2__phase_analysis,signal:0055-0487,79.0,221.257114754,93.918,1774.0,1620.0,2060.0,456.937,487.15,0.73,17479.2900656,204.839114754,17479.2900656,2.371,0.422,0.863
Slide4-PccrM7-2__phase_analysis,signal:0056-0512,224.0,223.415114754,97.574,1823.0,1621.0,2141.0,429.703,515.523,0.289,50044.9617049,218.839114754,50044.9617049,2.844,0.352,0.497
Slide4-PccrM7-2__phase_analysis,signal:0057-0521,178.0,257.918114754,104.518,1869.0,1601.0,2166.0,597.715,521.279,0.343,45909.3624262,255.839114754,45909.3624262,5.015,0.199,0.654
Slide4-PccrM7-2__phase_analysis,signal:0058-0530,115.0,216.535114754,102.011,1803.0,1530.0,2050.0,404.955,529.783,0.484,24901.4981967,203.839114754,24901.4981967,4.063,0.246,0.79
Slide4-PccrM7-2__phase_analysis,signal:0059-0534,116.0,271.632114754,100.388,1871.0,1603.0,2199.0,906.862,535.387,0.499,31509.3373115,275.839114754,31509.3373115,3.211,0.311,0.744
Slide4-PccrM7-2__phase_analysis,signal:0060-0540,148.0,104.798114754,95.339,1676.0,1477.0,1973.0,66.7,541.558,0.504,15510.1889836,104.839114754,15510.1889836,3.104,0.322,0.747
Slide4-PccrM7-2__phase_analysis,signal:0061-0543,88.0,89.1121147541,98.419,1739.0,1445.0,2035.0,88.157,543.468,0.764,7841.84209836,97.8391147541,7841.84209836,2.199,0.455,0.884
Slide4-PccrM7-2__phase_analysis,signal:0062-0553,142.0,233.846114754,102.794,1767.0,1639.0,2152.0,444.696,551.71,0.489,33206.1542951,232.839114754,33206.1542951,3.354,0.298,0.691
Slide4-PccrM7-2__phase_analysis,signal:0063-0559,132.0,90.8771147541,92.349,1736.0,1447.0,2000.0,61.571,559.604,0.575,11995.7631475,81.8391147541,11995.7631475,2.775,0.36,0.795
Slide4-PccrM7-2__phase_analysis,signal:0064-0564,64.0,287.855114754,113.771,1801.0,1666.0,2184.0,559.68,563.716,0.755,18422.7033443,269.839114754,18422.7033443,2.379,0.42,0.889
Slide4-PccrM7-2__phase_analysis,signal:0065-0571,130.0,143.601114754,93.947,1730.0,1557.0,1968.0,222.939,572.307,0.569,18668.084918,140.839114754,18668.084918,3.273,0.306,0.802
Slide4-PccrM7-2__phase_analysis,signal:0066-0571,87.0,248.713114754,117.318,1878.0,1614.0,2169.0,879.677,570.551,0.694,21638.0029836,245.839114754,21638.0029836,2.644,0.378,0.857
Slide4-PccrM7-2__phase_analysis,signal:0067-0574,234.0,291.715114754,100.797,1905.0,1612.0,2162.0,556.896,575.378,0.252,68261.3528525,288.839114754,68261.3528525,4.961,0.202,0.595
Slide4-PccrM7-2__phase_analysis,signal:0068-0573,101.0,200.364114754,100.904,1749.0,1622.0,2187.0,386.855,574.066,0.601,20236.7505902,200.839114754,20236.7505902,3.025,0.331,0.786
Slide4-PccrM7-2__phase_analysis,signal:0069-0575,89.0,155.052114754,103.645,1635.0,1580.0,2037.0,303.804,575.542,0.783,13799.6812131,143.839114754,13799.6812131,2.417,0.414,0.918
Slide4-PccrM7-2__phase_analysis,signal:0070-0582,81.0,271.716114754,118.444,1794.0,1663.0,2145.0,931.594,581.406,0.726,22008.9682951,258.839114754,22008.9682951,2.345,0.427,0.871
Slide4-PccrM7-2__phase_analysis,signal:0071-0588,157.0,107.419114754,84.115,1733.0,1527.0,1981.0,150.59,588.871,0.514,16864.7410164,108.839114754,16864.7410164,2.691,0.372,0.719
Slide4-PccrM7-2__phase_analysis,signal:0072-0588,101.0,135.572114754,101.242,1658.0,1483.0,2044.0,211.826,589.297,0.647,13692.7505902,128.839114754,13692.7505902,2.857,0.35,0.856
Slide4-PccrM7-2__phase_analysis,signal:0073-0622,140.0,165.196114754,92.725,1727.0,1544.0,2047.0,387.026,622.535,0.533,23127.4760656,163.839114754,23127.4760656,3.169,0.316,0.787
Slide4-PccrM7-2__phase_analysis,signal:0074-0618,115.0,86.7691147541,91.14,1679.0,1468.0,1919.0,57.479,618.455,0.692,9978.49819672,85.8391147541,9978.49819672,2.396,0.417,0.842
Slide4-PccrM7-2__phase_analysis,signal:0075-0630,127.0,235.611114754,91.23,1925.0,1610.0,2103.0,772.351,631.291,0.501,29922.5675738,231.839114754,29922.5675738,3.958,0.253,0.765
Slide4-PccrM7-2__phase_analysis,signal:0076-0633,114.0,243.111114754,106.991,1871.0,1653.0,2122.0,728.641,634.719,0.503,27714.659082,242.839114754,27714.659082,3.378,0.296,0.717
Slide4-PccrM7-2__phase_analysis,signal:0077-0639,162.0,179.851114754,93.981,1779.0,1509.0,2136.0,332.414,639.818,0.473,29135.9365902,174.839114754,29135.9365902,4.284,0.233,0.8
Slide4-PccrM7-2__phase_analysis,signal:0078-0647,109.0,123.096114754,103.69,1690.0,1524.0,2002.0,230.006,647.147,0.695,13417.4635082,126.839114754,13417.4635082,2.47,0.405,0.89
Slide4-PccrM7-2__phase_analysis,signal:0079-0651,128.0,196.956114754,87.209,1891.0,1600.0,2077.0,647.148,651.966,0.518,25210.4066885,206.839114754,25210.4066885,3.41,0.293,0.769
Slide4-PccrM7-2__phase_analysis,signal:0080-0652,123.0,209.408114754,104.215,1784.0,1631.0,2096.0,681.836,651.785,0.541,25757.2111148,193.839114754,25757.2111148,3.176,0.315,0.809
Slide4-PccrM7-2__phase_analysis,signal:0081-0664,101.0,137.928114754,105.6,1750.0,1477.0,2042.0,297.768,664.171,0.769,13930.7505902,131.839114754,13930.7505902,2.253,0.444,0.894
Slide4-PccrM7-2__phase_analysis,signal:0082-0673,109.0,128.802114754,102.689,1696.0,1499.0,2048.0,258.196,673.126,0.68,14039.4635082,132.839114754,14039.4635082,2.63,0.38,0.865
Slide4-PccrM7-2__phase_analysis,signal:0083-0679,84.0,172.970114754,97.874,1725.0,1588.0,2047.0,444.149,679.028,0.748,14529.4856393,173.839114754,14529.4856393,2.523,0.396,0.944
Slide4-PccrM7-2__phase_analysis,signal:0085-0695,158.0,157.795114754,88.992,1741.0,1508.0,2039.0,386.68,696.151,0.496,24931.5801311,157.839114754,24931.5801311,3.687,0.271,0.767
Slide4-PccrM7-2__phase_analysis,signal:0086-0714,190.0,120.107114754,102.435,1766.0,1542.0,2063.0,232.182,715.911,0.409,22820.4318033,116.839114754,22820.4318033,4.271,0.234,0.679
Slide4-PccrM7-2__phase_analysis,signal:0087-0718,88.0,209.078114754,100.551,1716.0,1528.0,2016.0,812.376,718.297,0.698,18398.8420984,217.839114754,18398.8420984,2.48,0.403,0.876
Slide4-PccrM7-2__phase_analysis,signal:0088-0740,146.0,180.990114754,103.513,1814.0,1484.0,2094.0,645.314,740.75,0.449,26424.5107541,175.839114754,26424.5107541,3.429,0.292,0.716
Slide4-PccrM7-2__phase_analysis,signal:0089-0745,120.0,204.081114754,113.589,1753.0,1564.0,2139.0,746.291,745.707,0.564,24489.6937705,189.839114754,24489.6937705,3.126,0.32,0.803
Slide4-PccrM7-2__phase_analysis,signal:0091-0757,153.0,122.604114754,99.224,1710.0,1461.0,2006.0,360.086,757.499,0.492,18758.3845574,106.839114754,18758.3845574,3.108,0.322,0.725
Slide4-PccrM7-2__phase_analysis,signal:0092-0774,95.0,140.534114754,92.483,1676.0,1540.0,1957.0,435.603,774.369,0.687,13350.7159016,142.839114754,13350.7159016,2.536,0.394,0.856
Slide4-PccrM7-2__phase_analysis,signal:0093-0809,205.0,193.405114754,101.254,1715.0,1580.0,2100.0,900.07,806.87,0.328,39648.0185246,185.839114754,39648.0185246,2.623,0.381,0.521
Slide4-PccrM7-2__phase_analysis,signal:0094-0806,107.0,193.465114754,100.995,1769.0,1534.0,2099.0,797.875,805.814,0.612,20700.7852787,187.839114754,20700.7852787,2.768,0.361,0.836
Slide4-PccrM7-2__phase_analysis,signal:0095-0804,110.0,173.839114754,103.327,1768.0,1569.0,2134.0,588.088,803.768,0.593,19122.302623,159.839114754,19122.302623,3.007,0.333,0.824
Slide4-PccrM7-2__phase_analysis,signal:0096-0808,96.0,147.027114754,93.387,1628.0,1561.0,2073.0,454.959,808.413,0.694,14114.5550164,149.839114754,14114.5550164,2.644,0.378,0.877
Slide4-PccrM7-2__phase_analysis,signal:0097-0814,101.0,173.532114754,93.57,1749.0,1607.0,2081.0,655.942,815.297,0.683,17526.7505902,164.839114754,17526.7505902,2.551,0.392,0.821
Slide4-PccrM7-2__phase_analysis,signal:0098-0822,107.0,130.886114754,101.91,1688.0,1454.0,2046.0,326.758,822.525,0.651,14004.7852787,132.839114754,14004.7852787,2.81,0.356,0.839
Slide4-PccrM7-2__phase_analysis,signal:0099-0850,135.0,175.772114754,97.928,1658.0,1598.0,2030.0,813.052,849.477,0.547,23729.2804918,173.839114754,23729.2804918,2.988,0.335,0.78
Slide4-PccrM7-2__phase_analysis,signal:0100-0851,93.0,148.377114754,96.836,1736.0,1493.0,2072.0,509.449,850.355,0.742,13799.0376721,144.839114754,13799.0376721,2.378,0.421,0.865
Slide4-PccrM7-2__phase_analysis,signal:0102-0884,134.0,176.227114754,100.973,1706.0,1565.0,2025.0,852.984,884.145,0.559,23614.441377,165.839114754,23614.441377,3.47,0.288,0.848
Slide4-PccrM7-2__phase_analysis,signal:0104-0886,100.0,142.059114754,93.05,1694.0,1401.0,1968.0,386.594,886.579,0.692,14205.9114754,152.839114754,14205.9114754,2.392,0.418,0.858
Slide4-PccrM7-2__phase_analysis,signal:0105-0894,97.0,104.602114754,98.158,1522.0,1514.0,1947.0,233.364,894.242,0.653,10146.3941311,103.839114754,10146.3941311,2.614,0.383,0.855
Slide4-PccrM7-2__phase_analysis,signal:0107-0900,248.0,94.2871147541,97.023,1727.0,1486.0,2099.0,280.027,899.139,0.337,23383.100459,92.8391147541,23383.100459,1.73,0.578,0.587
Slide4-PccrM7-2__phase_analysis,signal:0108-0897,129.0,198.668114754,95.965,1734.0,1557.0,2057.0,674.13,896.491,0.529,25628.2458033,199.839114754,25628.2458033,3.376,0.296,0.763
Slide4-PccrM7-2__phase_analysis,signal:0109-0901,132.0,86.2861147541,95.225,1612.0,1443.0,2000.0,150.759,900.783,0.635,11389.7631475,90.8391147541,11389.7631475,2.696,0.371,0.833
Slide4-PccrM7-2__phase_analysis,signal:0110-0905,159.0,169.738114754,101.97,1698.0,1532.0,2197.0,874.226,907.316,0.448,26988.4192459,167.839114754,26988.4192459,3.044,0.328,0.682
Slide4-PccrM7-2__phase_analysis,signal:0111-0906,198.0,192.581114754,101.233,1772.0,1605.0,2090.0,930.631,904.368,0.35,38131.1447213,179.839114754,38131.1447213,4.675,0.214,0.636
Slide4-PccrM7-2__phase_analysis,signal:0112-0912,87.0,184.115114754,88.825,1727.0,1590.0,2061.0,444.907,912.039,0.755,16018.0029836,179.839114754,16018.0029836,2.21,0.453,0.879
Slide4-PccrM7-2__phase_analysis,signal:0113-0952,156.0,141.057114754,95.293,1750.0,1434.0,2083.0,863.01,953.4,0.527,22004.9019016,132.839114754,22004.9019016,3.077,0.325,0.763
Slide4-PccrM7-2__phase_analysis,signal:0114-0961,112.0,153.714114754,101.301,1829.0,1574.0,2004.0,585.965,961.655,0.562,17215.9808525,160.839114754,17215.9808525,3.275,0.305,0.827
Slide4-PccrM7-2__phase_analysis,signal:0115-0981,99.0,114.425114754,97.438,1751.0,1410.0,1949.0,430.032,981.438,0.677,11328.0723607,124.839114754,11328.0723607,2.36,0.424,0.85
Slide4-PccrM7-3__phase_analysis,signal:0001-0006,115.0,135.717114754,112.933,1658.0,1460.0,2018.0,882.232,6.117,0.62,15607.4981967,137.839114754,15607.4981967,2.901,0.345,0.842
Slide4-PccrM7-3__phase_analysis,signal:0004-0029,92.0,168.980114754,87.641,1727.0,1617.0,2038.0,663.596,29.503,0.647,15546.1985574,160.839114754,15546.1985574,2.728,0.367,0.84
Slide4-PccrM7-3__phase_analysis,signal:0005-0036,206.0,166.567114754,107.321,1810.0,1514.0,2030.0,761.446,33.871,0.322,34312.8576393,165.839114754,34312.8576393,2.764,0.362,0.532
Slide4-PccrM7-3__phase_analysis,signal:0006-0050,183.0,179.528114754,102.602,1735.0,1456.0,2062.0,625.821,52.404,0.351,32853.558,191.839114754,32853.558,4.55,0.22,0.628
Slide4-PccrM7-3__phase_analysis,signal:0007-0060,108.0,158.450114754,120.718,1729.0,1558.0,2115.0,597.222,59.904,0.609,17112.6243934,145.839114754,17112.6243934,3.016,0.332,0.864
Slide4-PccrM7-3__phase_analysis,signal:0008-0067,95.0,129.871114754,109.869,1681.0,1362.0,1984.0,388.507,66.939,0.657,12337.7159016,138.839114754,12337.7159016,2.709,0.369,0.864
Slide4-PccrM7-3__phase_analysis,signal:0009-0083,84.0,110.791114754,102.528,1569.0,1496.0,1973.0,349.359,83.007,0.739,9306.48563934,115.839114754,9306.48563934,2.39,0.418,0.894
Slide4-PccrM7-3__phase_analysis,signal:0010-0091,166.0,110.369114754,108.082,1733.0,1452.0,2085.0,278.71,90.095,0.46,18321.2930492,108.839114754,18321.2930492,2.313,0.432,0.714
Slide4-PccrM7-3__phase_analysis,signal:0011-0095,110.0,199.784114754,113.933,1845.0,1611.0,2173.0,839.265,94.351,0.565,21976.302623,193.839114754,21976.302623,2.948,0.339,0.803
Slide4-PccrM7-3__phase_analysis,signal:0012-0099,85.0,194.063114754,116.296,1764.0,1501.0,2136.0,516.016,98.084,0.686,16495.3247541,189.839114754,16495.3247541,2.477,0.404,0.85
Slide4-PccrM7-3__phase_analysis,signal:0014-0117,149.0,111.812114754,96.828,1652.0,1514.0,1971.0,201.822,115.278,0.463,16660.0280984,116.839114754,16660.0280984,3.737,0.268,0.716
Slide4-PccrM7-3__phase_analysis,signal:0015-0128,85.0,251.192114754,98.398,1838.0,1669.0,2080.0,626.119,127.762,0.622,21351.3247541,248.839114754,21351.3247541,2.67,0.375,0.829
Slide4-PccrM7-3__phase_analysis,signal:0016-0133,184.0,236.241114754,99.429,1960.0,1621.0,2174.0,700.019,132.823,0.324,43468.3971148,232.839114754,43468.3971148,5.046,0.198,0.652
Slide4-PccrM7-3__phase_analysis,signal:0017-0139,139.0,227.472114754,120.709,1725.0,1595.0,2160.0,747.804,136.934,0.464,31618.6369508,216.839114754,31618.6369508,3.004,0.333,0.68
Slide4-PccrM7-3__phase_analysis,signal:0018-0142,140.0,198.332114754,98.905,1804.0,1611.0,2083.0,904.377,144.291,0.399,27766.4760656,197.839114754,27766.4760656,3.449,0.29,0.651
Slide4-PccrM7-3__phase_analysis,signal:0019-0163,101.0,136.760114754,104.703,1652.0,1464.0,1975.0,295.135,162.883,0.726,13812.7505902,136.839114754,13812.7505902,2.42,0.413,0.931
Slide4-PccrM7-3__phase_analysis,signal:0020-0160,91.0,206.905114754,94.422,1804.0,1605.0,2103.0,730.438,161.101,0.615,18828.3594426,194.839114754,18828.3594426,2.78,0.36,0.809
Slide4-PccrM7-3__phase_analysis,signal:0022-0167,157.0,161.884114754,116.712,1750.0,1503.0,2101.0,422.078,165.78,0.447,25415.7410164,156.839114754,25415.7410164,3.038,0.329,0.664
Slide4-PccrM7-3__phase_analysis,signal:0023-0177,99.0,193.112114754,118.197,1884.0,1556.0,2155.0,989.489,177.558,0.627,19118.0723607,190.839114754,19118.0723607,2.773,0.361,0.839
Slide4-PccrM7-3__phase_analysis,signal:0024-0179,82.0,190.937114754,95.041,1655.0,1604.0,2026.0,612.793,179.267,0.744,15656.8074098,199.839114754,15656.8074098,2.344,0.427,0.896
Slide4-PccrM7-3__phase_analysis,signal:0025-0193,131.0,244.740114754,104.772,1923.0,1556.0,2106.0,758.253,193.758,0.449,32060.9240328,246.839114754,32060.9240328,3.527,0.284,0.716
Slide4-PccrM7-3__phase_analysis,signal:0027-0212,107.0,199.475114754,103.659,1756.0,1589.0,2053.0,545.354,211.517,0.539,21343.7852787,191.839114754,21343.7852787,3.262,0.307,0.805
Slide4-PccrM7-3__phase_analysis,signal:0028-0214,112.0,232.759114754,95.853,1905.0,1631.0,2089.0,727.9,213.271,0.57,26068.9808525,243.839114754,26068.9808525,3.274,0.305,0.794
Slide4-PccrM7-3__phase_analysis,signal:0029-0271,177.0,148.314114754,91.768,1760.0,1536.0,2019.0,305.066,269.466,0.414,26251.5233115,145.839114754,26251.5233115,2.706,0.37,0.619
Slide4-PccrM7-3__phase_analysis,signal:0030-0299,100.0,244.939114754,112.965,1759.0,1518.0,2120.0,663.055,298.747,0.658,24493.9114754,241.839114754,24493.9114754,2.688,0.372,0.837
Slide4-PccrM7-3__phase_analysis,signal:0031-0304,89.0,231.199114754,114.351,1970.0,1599.0,2153.0,810.267,303.594,0.681,20576.6812131,238.839114754,20576.6812131,2.853,0.35,0.836
Slide4-PccrM7-3__phase_analysis,signal:0032-0312,196.0,137.023114754,92.098,1689.0,1524.0,2045.0,211.364,313.052,0.396,26856.4664918,137.839114754,26856.4664918,2.551,0.392,0.619
Slide4-PccrM7-3__phase_analysis,signal:0033-0333,127.0,197.989114754,100.957,1737.0,1581.0,2048.0,566.697,334.36,0.521,25144.5675738,188.839114754,25144.5675738,3.166,0.316,0.741
Slide4-PccrM7-3__phase_analysis,signal:0034-0370,142.0,156.057114754,104.139,1728.0,1546.0,2103.0,249.999,371.065,0.577,22160.1542951,148.839114754,22160.1542951,2.995,0.334,0.8
Slide4-PccrM7-3__phase_analysis,signal:0036-0398,138.0,182.506114754,104.546,1698.0,1547.0,2133.0,451.922,399.193,0.483,25185.7978361,187.839114754,25185.7978361,3.064,0.326,0.715
Slide4-PccrM7-3__phase_analysis,signal:0037-0415,123.0,236.522114754,97.395,1873.0,1545.0,2121.0,813.725,415.263,0.513,29092.2111148,242.839114754,29092.2111148,3.215,0.311,0.771
Slide4-PccrM7-3__phase_analysis,signal:0038-0421,91.0,229.443114754,83.851,1825.0,1669.0,2100.0,747.817,420.69,0.632,20879.3594426,220.839114754,20879.3594426,3.035,0.33,0.835
Slide4-PccrM7-3__phase_analysis,signal:0039-0424,147.0,177.989114754,90.961,1796.0,1599.0,2042.0,379.819,424.102,0.491,26164.3498689,169.839114754,26164.3498689,3.059,0.327,0.712
Slide4-PccrM7-3__phase_analysis,signal:0040-0427,82.0,244.266114754,113.281,1859.0,1561.0,2103.0,850.518,428.287,0.703,20029.8074098,234.839114754,20029.8074098,2.541,0.394,0.863
Slide4-PccrM7-3__phase_analysis,signal:0041-0428,81.0,220.888114754,92.857,1768.0,1643.0,2059.0,510.356,427.947,0.712,17891.9682951,228.839114754,17891.9682951,2.516,0.397,0.862
Slide4-PccrM7-3__phase_analysis,signal:0042-0455,114.0,252.778114754,100.629,1823.0,1600.0,2197.0,780.681,453.84,0.519,28816.659082,246.839114754,28816.659082,2.928,0.342,0.706
Slide4-PccrM7-3__phase_analysis,signal:0043-0476,161.0,159.709114754,91.961,1676.0,1515.0,2046.0,269.885,474.843,0.435,25713.0974754,161.839114754,25713.0974754,3.517,0.284,0.671
Slide4-PccrM7-3__phase_analysis,signal:0044-0475,120.0,242.589114754,108.575,1823.0,1576.0,2135.0,610.951,473.607,0.492,29110.6937705,236.839114754,29110.6937705,3.172,0.315,0.704
Slide4-PccrM7-3__phase_analysis,signal:0045-0483,184.0,95.8721147541,90.821,1713.0,1528.0,1951.0,118.013,482.002,0.468,17640.3971148,88.8391147541,17640.3971148,4.031,0.248,0.76
Slide4-PccrM7-3__phase_analysis,signal:0046-0487,177.0,117.946114754,102.696,1759.0,1492.0,1979.0,219.203,488.225,0.444,20876.5233115,121.839114754,20876.5233115,3.245,0.308,0.686
Slide4-PccrM7-3__phase_analysis,signal:0047-0487,100.0,118.089114754,102.987,1585.0,1485.0,1963.0,193.415,487.62,0.711,11808.9114754,112.839114754,11808.9114754,2.364,0.423,0.881
Slide4-PccrM7-3__phase_analysis,signal:0048-0493,82.0,262.217114754,99.644,1787.0,1606.0,2126.0,762.067,492.568,0.703,21501.8074098,271.839114754,21501.8074098,2.605,0.384,0.863
Slide4-PccrM7-3__phase_analysis,signal:0049-0496,100.0,83.4191147541,96.395,1657.0,1451.0,1925.0,34.522,496.759,0.842,8341.91147541,89.8391147541,8341.91147541,1.892,0.529,0.893
Slide4-PccrM7-3__phase_analysis,signal:0050-0504,104.0,245.829114754,120.745,1953.0,1598.0,2218.0,841.763,503.829,0.635,25566.2679344,238.839114754,25566.2679344,2.93,0.341,0.835
Slide4-PccrM7-3__phase_analysis,signal:0051-0526,155.0,150.994114754,88.499,1790.0,1479.0,2069.0,243.209,524.264,0.491,23404.0627869,156.839114754,23404.0627869,3.119,0.321,0.713
Slide4-PccrM7-3__phase_analysis,signal:0052-0523,66.0,235.112114754,104.923,1833.0,1627.0,2119.0,480.009,523.239,0.808,15517.3815738,216.839114754,15517.3815738,2.01,0.498,0.886
Slide4-PccrM7-3__phase_analysis,signal:0053-0525,69.0,259.680114754,85.901,1822.0,1653.0,2091.0,573.382,525.961,0.634,17917.898918,242.839114754,17917.898918,2.687,0.372,0.868
Slide4-PccrM7-3__phase_analysis,signal:0054-0525,104.0,232.329114754,102.911,1801.0,1612.0,2121.0,979.459,525.601,0.623,24162.2679344,228.839114754,24162.2679344,2.896,0.345,0.87
Slide4-PccrM7-3__phase_analysis,signal:0056-0538,154.0,148.358114754,93.385,1773.0,1521.0,1998.0,319.156,536.447,0.442,22847.2236721,148.839114754,22847.2236721,3.392,0.295,0.654
Slide4-PccrM7-3__phase_analysis,signal:0057-0545,158.0,247.054114754,96.388,1778.0,1556.0,2147.0,617.27,547.03,0.362,39034.5801311,247.839114754,39034.5801311,4.038,0.248,0.611
Slide4-PccrM7-3__phase_analysis,signal:0058-0557,174.0,154.000114754,92.632,1899.0,1580.0,2066.0,290.588,558.804,0.406,26796.0059672,157.839114754,26796.0059672,2.76,0.362,0.623
Slide4-PccrM7-3__phase_analysis,signal:0059-0573,107.0,167.185114754,101.355,1727.0,1569.0,2099.0,333.267,573.106,0.641,17888.7852787,148.839114754,17888.7852787,2.914,0.343,0.877
Slide4-PccrM7-3__phase_analysis,signal:0060-0577,123.0,255.611114754,112.083,1893.0,1640.0,2120.0,853.858,578.459,0.548,31440.2111148,253.839114754,31440.2111148,2.941,0.34,0.743
Slide4-PccrM7-3__phase_analysis,signal:0061-0585,141.0,235.839114754,105.501,1829.0,1646.0,2177.0,948.372,585.094,0.469,33253.3151803,229.839114754,33253.3151803,3.786,0.264,0.797
Slide4-PccrM7-3__phase_analysis,signal:0062-0582,108.0,227.413114754,100.932,1827.0,1632.0,2170.0,905.015,581.351,0.582,24560.6243934,217.839114754,24560.6243934,2.834,0.353,0.785
Slide4-PccrM7-3__phase_analysis,signal:0063-0577,82.0,257.595114754,90.848,1812.0,1673.0,2089.0,789.372,577.598,0.754,21122.8074098,261.839114754,21122.8074098,2.426,0.412,0.906
Slide4-PccrM7-3__phase_analysis,signal:0064-0596,92.0,236.350114754,111.449,1739.0,1543.0,2134.0,558.961,596.665,0.636,21744.1985574,221.839114754,21744.1985574,2.845,0.351,0.84
Slide4-PccrM7-3__phase_analysis,signal:0065-0606,134.0,130.996114754,105.031,1753.0,1540.0,2046.0,258.464,605.797,0.532,17553.441377,128.839114754,17553.441377,3.153,0.317,0.777
Slide4-PccrM7-3__phase_analysis,signal:0066-0626,170.0,163.121114754,102.978,1757.0,1515.0,2123.0,281.986,625.097,0.619,27730.6495082,167.839114754,27730.6495082,1.044,0.957,0.783
Slide4-PccrM7-3__phase_analysis,signal:0067-0647,97.0,214.385114754,108.545,1849.0,1553.0,2070.0,841.442,647.162,0.66,20795.3941311,222.839114754,20795.3941311,2.856,0.35,0.907
Slide4-PccrM7-3__phase_analysis,signal:0068-0646,102.0,87.6141147541,107.856,1700.0,1390.0,1960.0,112.871,646.837,0.746,8936.58970492,84.8391147541,8936.58970492,2.187,0.457,0.879
Slide4-PccrM7-3__phase_analysis,signal:0070-0664,133.0,218.019114754,111.351,1857.0,1596.0,2141.0,803.501,665.419,0.492,28996.6022623,216.839114754,28996.6022623,3.561,0.281,0.76
